,score
GG397,0.10823144426519804
GG303,0.10817738212927185
GG279,0.1080232855775415
GG445,0.10788283400440897
GG325,0.10755673177021238
GG241,0.10620946883951067
GG309,0.10619970027316063
GG643,0.1061967698200135
GG442,0.10595029879557344
GG338,0.10579664086490588
GG327,0.10503852502349373
GG225,0.10503828791362907
GG391,0.10494220816175107
GG441,0.10472966743923771
GG331,0.10444220027352714
GG302,0.10428305751944524
GG340,0.10425482726807456
GG360,0.10403012668072462
GG323,0.10369796609864826
GG342,0.10350204233145849
GG437,0.10340663377194691
GG299,0.1032462799981299
GG314,0.10310773190908731
GG320,0.1029222222369499
GG275,0.10267576083473405
GG354,0.10250052745501338
GG310,0.10245960268715204
GG319,0.10239350904347858
GG304,0.10219820171309474
GG622,0.10217992445978896
GG236,0.10194035917541762
GG390,0.1019115898780471
GG294,0.10188968448519707
GG315,0.10138424710310125
GG365,0.10125524821779075
GG311,0.10118896015362054
GG233,0.10111565290811962
GG341,0.10075963540885682
GG306,0.10054352708714928
GG271,0.10051364969061155
GG273,0.10041963412422439
GG444,0.10022586061365524
GG443,0.0997522022005982
GG438,0.0997281008827886
GG224,0.09934669395345108
GG446,0.09884160738513235
GG623,0.09862060116101637
GG624,0.09828230446268847
GG317,0.09827134131050544
GG332,0.09825401012790867
GG347,0.09789982808098592
GG301,0.0978560372654259
GG232,0.09779532210800343
GG451,0.09768390635240785
GG313,0.09762365292469709
GG305,0.09744309373457617
GG329,0.09700988970938985
GG268,0.09690891918442951
GG392,0.09688017272171234
GG308,0.09647294189699827
GG367,0.09627504165915463
GG274,0.09627456467304626
GG316,0.09573356138167903
GG335,0.09569819512183829
GG242,0.09532020772284486
GG293,0.09527398841849992
GG312,0.09517791225517953
GG285,0.09469934056796431
GG261,0.0945470389944177
GG486,0.09443273984613501
GG300,0.09361955637982716
GG358,0.09292354978036943
GG265,0.09277406266954408
GG619,0.09237976744366623
GG322,0.09193134652180197
GG267,0.09145783338401303
GG263,0.09091240075741724
GG362,0.09079948472980034
GG231,0.09075703783331501
GG266,0.0895023050891764
GG259,0.08905570556599472
GG235,0.08756667316002435
GG260,0.08748604263206568
GG262,0.08684584183862298
GG258,0.08634642601923428
GG277,0.085988102270682
GG278,0.08519774744945689
GG491,0.08481129005272464
GG440,0.08256943563809023
