principal_comps,coef
101.0,-0.0009729712561230158
102.0,-0.0040775516075973114
103.0,0.0048288944168882394
104.0,-0.004059677912663916
105.0,-0.001892917925905301
106.0,-0.008569797359682342
107.0,0.0049055417758574055
108.0,0.0008052236204628895
109.0,-0.007063779956063019
110.0,0.0005325762203649176
111.0,0.00030053575919175763
112.0,-0.005197988829347431
113.0,-0.00048467311016065634
114.0,0.006728229680293454
115.0,-0.0016114156274776676
116.0,-0.009945396684305205
117.0,-0.009213472218227782
118.0,0.0019409258333995634
119.0,-0.0017281982954445575
120.0,-0.0009208570616257018
121.0,-0.0020865944146103684
122.0,0.0002804644308656446
123.0,1.578360769661374e-05
124.0,-0.004577282725950505
125.0,0.002711863126409484
126.0,0.00398129734350052
127.0,-0.007485681524873647
128.0,0.005181932657032486
129.0,0.010604111205642263
130.0,-0.003372704509602015
131.0,0.005262095976570449
132.0,-0.003537213680933079
133.0,-0.0041306318517072005
134.0,-0.017148636735057635
135.0,0.00604017907486821
136.0,0.008636395432702651
137.0,-0.0034403018816721595
138.0,0.007166268275023888
139.0,-0.0010760621885606367
140.0,-0.0006237378930805759
141.0,0.0050197181326175405
142.0,0.0005671561581217857
143.0,0.012407465143745267
144.0,0.01460918677772095
145.0,-0.006254942558496777
146.0,0.0030321336488232384
147.0,-0.0076990894188436925
148.0,-0.0014407208182549342
149.0,-0.0021416138246634015
150.0,-0.010426445640329003
151.0,-0.0018705342214971536
152.0,0.008288281024294769
153.0,-0.0033928002266185105
154.0,0.0013489463741106656
155.0,-0.0070878234376495
156.0,-0.007241500860747943
157.0,0.005225408221655376
158.0,-0.0035521795591329577
159.0,-0.0003206938114228579
160.0,0.00396854738537096
161.0,0.00045140580270708775
162.0,-0.00256086858799008
163.0,-0.0024698691713640284
164.0,-0.0026090409560548707
165.0,-0.005552009515482892
166.0,0.0051243173930700355
167.0,0.004297703233493617
168.0,-0.0014989354174405193
169.0,0.0019843119020967236
170.0,-0.0004772027311887566
171.0,0.007779243782261072
172.0,0.011159420874385173
173.0,0.0036775442970496887
174.0,-0.0011382612332786445
175.0,0.009823637729557364
176.0,-0.0039248425310492744
177.0,-0.003516235500711939
178.0,-0.0024880248803584425
179.0,-0.000845044907203262
180.0,0.005986710972989376
181.0,0.010430939373791803
182.0,0.00020101890212602402
183.0,0.0019801577210930743
184.0,0.003879082538391291
185.0,0.009002849283462821
186.0,-0.0062128762353704835
187.0,-0.0018249143028697093
188.0,-0.011787895792945934
189.0,0.0015566686498973636
190.0,0.0038781521684178883
191.0,-0.0027443039714067762
192.0,0.0020391619065477646
193.0,-0.014972310165181671
194.0,0.0013232308674540152
195.0,0.0015271090891770252
196.0,-0.001459315406674556
197.0,-0.0005986262532633791
198.0,-0.004093896083299586
199.0,-0.008018811184689096
200.0,0.0024968883969521795
201.0,0.0023753763636532787
202.0,0.005374982987301389
203.0,-0.000358204358987643
204.0,-0.0002772479686874135
205.0,0.007007163874454499
206.0,0.003385102704898815
207.0,0.025939737595501163
208.0,0.0062657623139867665
209.0,0.006255030255371675
210.0,-0.0026849203130424747
211.0,0.0007713672189377781
212.0,0.016231259180787487
213.0,0.0066536965076773305
214.0,-0.007561491336202407
215.0,-0.021064861253757835
216.0,0.008144187935768515
217.0,0.009601185654525866
218.0,0.00137656172787597
219.0,-0.002361740071506126
220.0,0.007821862287816058
221.0,0.005805941368388126
222.0,0.016718305787241185
223.0,0.0005605266781817512
224.0,0.0031107643616947143
225.0,0.0027560783908363064
226.0,-0.010099754190917173
227.0,0.010005926933074128
228.0,-0.004987523740129306
229.0,0.013291198573670742
230.0,-0.008176369819099466
231.0,-0.0003214245271442109
232.0,0.007292907995513085
233.0,0.008097538758546765
234.0,-0.0004257724913919215
235.0,-0.0023673942000446454
236.0,-0.004546197159276136
237.0,-0.004621624893680392
238.0,0.00033144673727459944
239.0,0.002359635380730531
240.0,-0.0056010128418811315
241.0,6.705578816034095e-05
242.0,0.001310035768952594
243.0,0.013208373513920787
244.0,0.005329207438975154
245.0,-0.009095784041532095
246.0,-0.0028287158392442716
247.0,0.00041767125210087847
248.0,0.01651394740880305
249.0,-0.009119344910103537
250.0,-0.00654093815073793
251.0,0.0007390503327234228
252.0,-0.007572502341497903
253.0,-0.0032578923916897055
254.0,-0.0009829898103809907
255.0,-0.0037445784073664155
256.0,-0.004027713944337151
257.0,-0.009060745846791786
258.0,0.007460578095762786
259.0,0.008194201515259666
260.0,-0.012290345537406355
261.0,-8.341364498453042e-05
262.0,-0.007289226498438927
263.0,0.0011553109107139078
264.0,0.0007665077177026612
265.0,-0.002708391200410912
266.0,-0.008549225178207519
267.0,0.006300931332606338
268.0,-0.003643548057436606
269.0,-0.009038575875334786
270.0,0.002924687856657154
271.0,-0.0038142878695449434
272.0,-0.0016197046999000908
273.0,-0.006208099802441221
274.0,0.0028448079377029947
275.0,-0.0019320941831164676
276.0,0.00823674489712809
277.0,0.009065292715650174
278.0,0.007346484644201045
279.0,-0.007075493634284264
280.0,0.009494638135309617
281.0,0.005229109598484995
282.0,0.004633813885931284
283.0,0.007791986351226102
284.0,0.009875447288554367
285.0,0.003963654547605179
286.0,0.014046532864853599
287.0,0.010170398600013501
288.0,-0.012844655815938688
