,score
CC1232,0.8524924452094115
AA1133,0.8464012069391308
AA118,0.8456618799672728
AA1541,0.8447122905887502
CC1226,0.8399901945917158
AA121,0.8399150932732394
AA1175,0.8383213853572985
AA128,0.8367611770705883
CC1231,0.8362679649718956
AA1551,0.8361761366521432
AA1324,0.83530920313
AA1323,0.832439388264706
AA1461,0.8313779361623205
CC1156,0.8306173260075949
AA1305,0.8306139149749276
CC1206,0.8293883529707007
AA1545,0.8270988350824001
AA1577,0.8259965670154166
CC912,0.8249058259631187
CC1247,0.824528913702564
CC1239,0.821810929961429
CC914,0.8216674062254368
CC1165,0.8192239677711209
AA1547,0.8167025302119997
CC1260,0.8163052675428571
AA1161,0.8162982241446429
AA96,0.8142564580141605
AA85,0.8130371988127258
CC1178,0.8126343771058264
AA1167,0.8124465539642545
CC1276,0.80657162156
AA1146,0.804106937780741
AA106,0.8034246141753294
CC936,0.8026288373384373
CC1243,0.8023676354286164
AA1136,0.8019956447555556
CC1208,0.8018530030235962
AA1476,0.7942441262113573
CC920,0.7933485071229168
AA1185,0.7920085920360911
AA1578,0.7895676867963781
AA1316,0.7891365687826507
AA1176,0.7878979085555262
AA1549,0.7877149163050874
CC1213,0.7863312080941174
CC1205,0.7863241801738811
AA1566,0.78498455225
AA1125,0.7845006712933331
CC940,0.7822127389844229
AA1533,0.780448461089119
AA1177,0.7788749001380373
CC1199,0.7785613452020134
AA1571,0.7763612698917914
AA1529,0.7752271197767445
CC1194,0.7735918569665451
AA1479,0.7723092220002173
AA1456,0.772009577737465
CC1241,0.7715274653611112
AA1180,0.769105081884746
AA1123,0.7671931603036987
AA130,0.7659603220000001
CC924,0.7653592487903996
AA107,0.7644938356909999
AA1552,0.7643040909622053
CC1201,0.762564595555369
AA1317,0.7614620649337349
AA1486,0.7602991585705884
CC1258,0.7573793435882351
CC1242,0.7553520071129031
CC1229,0.7552618912672565
CC1263,0.7513657182079999
CC1219,0.7486174011124997
CC1181,0.7459930337931971
CC1160,0.7379994861088762
CC910,0.7375774192606744
AA1160,0.7369033560111111
CC917,0.7278550538812998
CC1273,0.7275338971764704
AA113,0.7275138642797468
CC1216,0.7265260467880684
AA1561,0.7258562440136364
AA1144,0.725674759898165
CC1245,0.7171931476214285
AA1576,0.7142003485447366
CC1230,0.7129723459677857
CC1248,0.7068216942475
CC948,0.7057984511846153
AA1535,0.7051852683280829
CC1265,0.7050875686286048
CC927,0.7045418575548917
CC921,0.7037601383750001
CC937,0.7033247263948571
AA1537,0.7032334477004072
AA1304,0.7013169408788887
AA1453,0.7011677237529811
AA1179,0.7010884311801308
AA1325,0.6983494191951217
CC1211,0.697067058539574
AA1568,0.6963393043224997
AA1182,0.693239275263628
AA1322,0.6922007560659091
AA115,0.6883794392226664
CC1233,0.6882030229584809
CC1210,0.686930425655493
AA1569,0.6865864045549295
AA1186,0.6853519061543575
AA1295,0.6847744653571429
AA94,0.6814762716360164
CC1257,0.681046720481842
CC1251,0.6792769071834213
AA1475,0.6786082354246036
CC1218,0.6783913809164197
AA139,0.6768987179999999
CC913,0.6764291770180767
CC1262,0.6750974328421053
CC1246,0.6748855678
AA1173,0.6733207576616103
AA1188,0.6722841672696966
AA1162,0.6722813907599999
AA1540,0.6720099473404092
AA88,0.6696437354916288
AA125,0.6680227033076922
CC1224,0.6679045018694273
AA1178,0.6659789687227907
AA122,0.6659114073693876
CC1212,0.6628049306346983
CC1179,0.6622804772465115
AA1126,0.6619883996580302
CC1255,0.6609591618958333
CC943,0.6605847191
CC923,0.6538421707950092
AA1309,0.6534448781698631
AA120,0.6533782211297873
CC1266,0.6525769590135136
AA1129,0.6523488816486487
CC951,0.6499163187128206
AA93,0.6496225511015151
AA111,0.649057342375
AA86,0.648361885341647
AA1163,0.6479763903636363
AA1462,0.645638813069626
AA1318,0.6448763294388721
AA1464,0.6429969558049242
AA1147,0.6403066868230951
AA1572,0.6401299130747323
AA1556,0.6396474409868421
AA1124,0.636681555365076
AA112,0.6330651438810093
CC942,0.6302295592718308
AA1181,0.6285298588890723
AA1172,0.6280171628480786
CC1275,0.6279568474729411
CC1269,0.6263064412285714
AA1174,0.6254166638572175
AA1527,0.6250342018785628
AA1575,0.6244618043145161
AA1141,0.622727453535
AA1149,0.619362173095385
AA1573,0.6191298059254369
AA1531,0.618855742402509
CC1268,0.6178940139999999
AA1293,0.6169676333906251
AA1478,0.6168258676194031
CC1220,0.6147475224521214
AA1192,0.6146304603571427
CC1252,0.6139801412777779
AA1128,0.61321112098125
AA1159,0.6124439422638459
AA105,0.6109995518928572
AA131,0.6107263359499999
AA1145,0.6101595593587655
AA1579,0.610056567285909
CC1217,0.6056736310519049
AA1459,0.6025997067076926
CC926,0.6011014300140886
CC1256,0.5974095672173914
CC1203,0.5970632414073683
CC1234,0.5938149967378377
AA119,0.5928551270636363
AA1190,0.5923557875639704
AA1130,0.5912263855838708
AA155,0.585348122411591
AA99,0.5844673568250001
AA1488,0.5829716791144444
AA126,0.5796802309999999
CC1214,0.5790530062541938
AA1574,0.5781921386131956
AA1187,0.5684158981781233
CC1253,0.5641370155078947
AA1458,0.5613375939442857
AA117,0.5594750263636363
AA156,0.5561960054504685
AA1457,0.5557682277372
AA1157,0.5413861754334816
CC1235,0.5318551072393444
AA124,0.5299759519283332
CC1068,0.5229374765
AA136,0.5202600684545454
AA1320,0.5161142587274511
CC1270,0.5038219043714284
AA163,0.5006049825517241
AA123,0.441830188
AA1142,0.38775051912799996
CC1073,0.2671150565
