,score
AA1480,2.1261447890693885
AA1484,1.2419719178695952
AA1473,0.7261450918422943
AA1482,0.5493045171359174
AA1472,0.49486893741545335
AA1483,0.49224492558260835
AA1481,0.40868805444227674
CC961,0.3804818910557211
AA1469,0.3114990538518896
CC953,0.30253284685058546
AA1553,0.3014270298152572
AA1463,0.2950111724608841
CC962,0.2920964933583732
AA1151,0.2574239307531953
AA1454,0.24761622424983487
AA1554,0.21779885580117136
CC1250,0.21268232818256122
CC1169,0.2055834461080872
CC1202,0.20162077141224366
AA1467,0.20049576491739735
CC1204,0.19663360240612984
AA1550,0.19529750910482901
AA1477,0.1793546657978899
CC957,0.17837387765613638
AA1298,0.17240039386752581
AA1470,0.17087247026653232
AA1474,0.16867017657842961
CC1209,0.14884918265347188
