,features,coef
0,AA1572,-0.015096354427488436
1,AA1577,-0.0029335817977404685
2,AA1579,0.009044937309582127
3,AA1532,0.01482557176397888
4,AA1533,0.0075978908337863945
5,AA1534,-0.02171886621145727
6,AA1535,-0.005772067191835463
7,AA1536,-0.007013679639000535
8,AA1537,-0.004328574719769756
9,AA1538,-0.003178264347229988
10,AA1539,0.0004931038154563569
11,AA1540,0.029918772872465922
12,AA1541,-0.0037434883582349943
13,AA1545,-0.013977810908664581
14,AA1124,-0.010153887063481352
15,AA1125,0.02961154364812259
16,AA1305,0.01847682439045944
17,AA1315,0.013290854196370239
18,AA1316,0.011031893229043615
19,AA1527,0.0018906397682481417
20,AA1528,-0.037016473085088056
21,AA1529,0.02563620623056383
22,AA1530,-0.020935501324793836
23,AA1531,0.018482924483334766
24,CC1192,-0.0020747313026438317
25,CC1193,-0.0026837536278197516
26,CC1194,-0.012926234319583318
27,CC1195,0.012660061657384435
28,CC1196,-0.03124386023992779
29,CC1197,0.03257325343829599
30,CC1198,-0.00041547855745215426
31,CC1199,-0.017998761735059897
32,CC1200,0.025444793389721547
33,CC1201,0.00740245721277576
34,CC1224,0.004643334835505185
35,CC1225,-0.0037380339088084226
36,CC1226,0.019527959309229546
37,CC1227,-0.02534938262592512
38,CC1228,-0.009630378712702697
39,CC1251,0.040350257932009845
40,CC1252,0.013340390169362663
41,CC1253,0.025433813496307512
42,CC1258,-0.012657981966259859
43,CC1259,0.026699642556356498
44,CC1260,-0.009894159883767777
45,CC1265,-0.010494316798621055
46,CC1266,-0.029180285878607874
47,CC1267,-0.02459269971755507
48,CC1272,-0.02108517597293546
49,CC1273,-0.004217872232319429
50,CC1274,-0.0017288965057449639
51,CC1216,0.0076212403484075
52,CC1217,-0.006668836982007466
53,CC1218,0.002776268298878503
54,CC1219,0.0010268529358404919
55,CC1220,0.006964050110696628
56,CC1213,-0.018259097297423057
57,CC1214,-0.000384919022761266
58,CC1215,-0.004517807295145929
59,CC1229,0.004557857113122465
60,CC1230,0.015820567317405106
61,CC1231,-0.017729406086518556
62,CC1232,8.12611123215956e-06
63,CC1233,0.012289351299826643
64,CC1235,-0.008878796745782434
65,CC1237,0.04613120665571066
66,CC1239,0.007076300448661191
67,CC1241,0.02138647486841376
68,CC1243,0.01901906810017242
69,CC1245,0.027376940259715536
70,CC1247,0.022803410785588275
71,AA1548,0.017862965983380587
72,AA1549,0.0028818236596068227
73,AA1550,0.04461619685316681
74,AA1551,-0.009755032841966368
75,AA1552,7.984864618916163e-05
76,CC1202,0.020117982381683365
77,CC1203,-0.011029604058939699
78,CC1204,0.01667827104552616
79,CC1205,0.005507694578617019
80,CC1206,-0.009457086976148756
81,CC1207,0.022922146735002594
82,CC1208,0.02268341527599251
83,CC1209,0.06258970004659382
