,score
AA1479,77.44977244422421
AA1472,50.21472259947955
AA1483,21.2002193899031
AA1481,19.15349656179629
AA1480,12.864556466389166
AA1482,9.387009280556585
AA1564,6.746893207818751
CC964,6.643997718804499
AA1484,6.143045412369677
CC954,4.778164330618138
CC1167,4.537378469852403
AA1150,4.383056291037703
AA1552,3.146924792252015
CC1170,2.757740719336826
CC1168,2.1000261174915185
AA1468,2.0701755586498085
CC960,1.7173102486643974
CC1071,1.6917741896666667
CC956,1.6833184366792697
AA1471,1.6166462343216619
CC1161,1.6004709936397492
AA161,1.5709411951559853
CC1171,1.4738745909219682
AA1553,1.364364473809231
AA1293,1.3284561301081035
AA1138,1.2839552251836894
CC962,1.268342983616111
AA1466,1.0562875526289013
AA1187,1.0121722624086782
AA1561,1.0093033843661112
AA1558,0.9287682748425654
CC968,0.7591415759832388
CC966,0.7285870422977779
AA1565,0.72454464475
AA1149,0.7190635736343749
CC969,0.6693256443969764
AA1462,0.6634010870012101
AA1296,0.6308645052093205
CC970,0.5899350856695262
CC961,0.5845961660068314
CC1248,0.5664738182964589
AA125,0.5642655774482759
CC957,0.539427881099856
CC1162,0.5394042092017817
AA1562,0.5122266709485715
AA1194,0.5102138934791867
AA1559,0.4966947144488372
CC1244,0.4763915487388752
AA98,0.47192880354820266
AA1133,0.45127764777784946
AA1298,0.4398109481267331
AA1141,0.4396173788046573
AA1139,0.43917162092861306
AA1136,0.4303751029360649
AA113,0.42536350734867695
AA101,0.4236788887183309
CC952,0.4193917974282736
AA122,0.4181665258028126
CC1169,0.4022986638612501
AA130,0.399408708
CC1237,0.396281559746946
AA127,0.39456244448583333
AA126,0.3890381182571429
AA121,0.38664130682653697
AA1137,0.385545737265
CC1160,0.3763978758456782
AA1134,0.37347467539824997
AA124,0.3695663993414062
CC1208,0.36874853646859634
AA119,0.36599166748709094
CC1067,0.36547184
AA1151,0.36521589800047727
AA1140,0.3648965526527206
AA1297,0.3640755911189937
CC1245,0.36207905202695523
AA137,0.352936059
CC1241,0.3521810660815614
CC1275,0.35074821736799217
AA1152,0.34936600414646385
AA114,0.34769722547578436
CC965,0.3429847206471604
CC948,0.33406333845121866
AA105,0.3302261670857143
AA107,0.33012559081525267
AA116,0.32969712846824123
AA1464,0.3295205994440364
CC1268,0.319959537615505
CC1274,0.3186232789495847
AA1555,0.318588761150745
CC1236,0.31782211289602785
AA1188,0.3173488167162874
AA120,0.31725503718352155
CC1254,0.31605219973612625
AA1566,0.31598858047514977
AA1161,0.3124640393508255
AA1131,0.31220985675842444
AA115,0.3100933185476866
CC946,0.30873347252552513
AA1476,0.307142711618398
AA110,0.306380868905362
CC1260,0.3059368781008463
AA1294,0.3056091306547544
AA1459,0.3036655977107201
AA1556,0.30225253996295487
AA1563,0.3017207861211137
CC912,0.30091744611086646
AA1535,0.29793773087882963
AA108,0.29596556910460853
CC1240,0.29587925592308373
CC1203,0.2945571326153542
CC1253,0.291783101945629
CC1224,0.2893774249544739
AA1453,0.28538377523084235
CC1177,0.28526075447367955
AA1300,0.28252707552596323
AA99,0.28129630701811675
CC918,0.2751232155745782
AA1147,0.2747487406300298
CC967,0.2743378071410628
AA132,0.274305105
CC958,0.27253853485966634
AA118,0.2714849435881188
AA109,0.2681797992762015
CC1267,0.26346508445558153
CC1173,0.2612212903189956
AA1124,0.2589405731494279
AA1540,0.25819663345366606
mean_scl_Q6,0.2564517310609354
CC1273,0.25584849355230777
AA160,0.2553703901301017
CC953,0.25516699506336626
AA111,0.25394002425714285
CC1269,0.2533383106362605
CC928,0.2529280050848893
AA103,0.251854039130676
CC1201,0.2513412252786368
AA1190,0.25129203719848364
AA1549,0.24942060461616453
AA1127,0.24868991918224295
CC1234,0.24864122161974234
AA147,0.24711287916142202
AA104,0.2462684478073406
AA102,0.24582323128407124
AA1469,0.24491522492803017
AA1191,0.24465379413159075
AA1473,0.24404884677639868
CC1272,0.2422124724942257
CC1158,0.24197520015242074
AA163,0.2412696908269608
CC1226,0.23926111490295815
AA1142,0.23895142820406703
AA1126,0.2377537861350241
CC1247,0.23553806747289047
CC1266,0.23254330000300405
CC1157,0.23221208172950783
CC929,0.23135753624168975
CC959,0.23085378927621142
AA1486,0.2285376060090395
CC1176,0.22600840605731537
CC1200,0.2259775735728714
AA1162,0.22541850712072453
CC1265,0.22539345643319722
AA1577,0.2251476517110466
AA1536,0.22509097992773974
AA1547,0.22484120390344497
AA1302,0.2245741239833859
AA1135,0.2245426117933759
CC1276,0.22451131989866052
CC1175,0.22422219695918763
AA1129,0.22419208384760392
CC920,0.22338758302455747
CC1198,0.22208432076316392
CC1258,0.22189521778930915
CC1196,0.22172204350041674
CC1159,0.22017960869684997
CC949,0.21942117711741455
AA1328,0.2188333917714039
CC1156,0.21834945478658124
CC917,0.21631030068267718
AA1534,0.21603344631891044
CC937,0.21497521394572383
AA1327,0.2147517115929663
CC1194,0.21367943842979564
AA1531,0.2133443696923262
AA100,0.2131887832618429
AA1132,0.2129686904003188
CC1235,0.21293046937025653
AA1319,0.2126586351822508
AA97,0.2123033383490721
AA1538,0.2122743174554683
AA1177,0.21191601348023864
CC1181,0.21164954625731758
AA159,0.20993377058467327
CC1262,0.20990551726031575
CC944,0.20890634228078253
CC1251,0.20841136926938794
CC1193,0.20808530881033704
AA1303,0.2080504815560882
AA1326,0.20784664709172496
AA1183,0.20768473149874558
CC1255,0.2075162887215347
CC1233,0.2074253709087078
CC1239,0.2071833230667415
CC1230,0.20690377023170692
CC921,0.20558284852221514
CC1199,0.20430861502223804
AA1470,0.2040215826190491
AA1172,0.2035184487833942
CC1179,0.2032361710626492
AA106,0.20314883469488693
AA1539,0.20293325325495018
AA1467,0.20275888767549205
CC1261,0.20252271752719125
CC1246,0.20241773391306403
CC1278,0.20233910202949512
AA1153,0.20223628510640881
AA1527,0.20131376213528984
AA162,0.19900458966151913
AA1452,0.19891742832609832
AA1182,0.19891695119359767
AA1579,0.19875706533087548
CC950,0.19833012878514947
AA1567,0.19832689772389894
AA1454,0.19807273570203524
CC1252,0.19795232132061824
AA1130,0.19748269346882102
AA1533,0.1974368914525598
CC927,0.19712414611351062
AA88,0.1969342124534433
AA156,0.19682694820351976
AA87,0.1966544608983766
CC924,0.196640983905976
CC942,0.1960545504107916
CC936,0.19565792485521477
AA1569,0.19497889292838702
AA1176,0.19486233913048753
CC910,0.19481385561061718
CC1270,0.19480714572556998
AA96,0.19412840272152831
CC1172,0.1936431823594757
CC1243,0.19319187749879702
AA1160,0.19240704176762358
CC1166,0.19200460264363087
CC1271,0.19169310094862463
AA1322,0.19132230390932942
AA86,0.1911589858136652
AA1568,0.1906564139100905
CC1216,0.19044919285345438
CC1195,0.19032539080464916
AA1323,0.1900729350615109
CC1163,0.18966074996231755
AA1295,0.18946460446323582
CC1228,0.18933540939332966
AA157,0.18906619675910705
AA1148,0.18892188504997948
AA1551,0.1887878927335482
AA1461,0.18852915714645105
AA1175,0.1883019834901584
AA112,0.1882005946369149
PREG_ID_2601,0.18816513529810625
AA1478,0.18784326567381937
CC1264,0.18745623122326857
CC1164,0.18745144879654085
CC1207,0.18742252079092558
AA1304,0.1873376946218262
CC1217,0.1870410777348045
CC1192,0.18695932017228295
CC1231,0.1869265352552159
CC919,0.18666133938310747
AA1180,0.18648762869641433
AA1318,0.18645148605101747
CC940,0.18623640655397683
CC1215,0.18610180058245984
CC925,0.18594303416824726
AA1320,0.18586560235281027
AA1185,0.18576205934280576
AA95,0.18570746137180819
AA1146,0.1854436178332158
AA1173,0.18524966808474297
AA1528,0.1852312956425073
AA1529,0.18508705520436494
CC1225,0.18496702893654154
AA1465,0.18477795520602486
CC1209,0.18462170149451745
CC1178,0.1844106381398979
AA154,0.1843027851355358
AA1560,0.18410360684211738
CC1210,0.18408928440268355
CC926,0.1839912290635231
AA158,0.1839301656132953
AA1186,0.18358602791879275
AA1570,0.18314951248539718
AA1545,0.18297077550050173
CC1229,0.18266446375369016
CC1211,0.1822766892969168
AA1324,0.18198917153315283
CC914,0.18194629580870794
AA94,0.18173145466938584
CC951,0.18156093739478033
CC1263,0.1814427974808061
AA1455,0.18143101998079775
CC1218,0.18140493526537793
CC1259,0.1812845140265329
AA1174,0.18124913895343953
CC1214,0.1811539947882591
AA1463,0.18109843956186672
CC1202,0.18104537643124624
AA1315,0.18100120467300804
AA1477,0.18082755804318046
AA1554,0.18078410483627697
AA1301,0.18077823251828587
CC1256,0.1806485001379682
CC923,0.180512514916312
AA1485,0.18037596354915011
CC1277,0.18012184580806204
CC911,0.18008896684006273
AA85,0.17985634820604499
CC1174,0.1797387828713887
AA1166,0.179719447262649
AA93,0.17918160511568873
CC1257,0.17914453880285597
CC1227,0.17913106361335243
AA1184,0.1786472035030766
AA1193,0.1782052958478136
CC1165,0.17811296473397625
AA1548,0.17809028340179386
AA1325,0.17805293716924894
AA1179,0.1780416403997356
CC913,0.17787583355242018
CC1219,0.1778447558634258
AA1125,0.17772036163646018
AA1123,0.17742487480969824
AA1541,0.17717476936287982
AA1192,0.17694456068912837
CC1213,0.17679664200144632
AA1457,0.17643492557568966
AA1167,0.1761138117177157
AA1145,0.17609939206009123
CC915,0.17571564343168958
CC1197,0.17515131848006163
AA1316,0.17476509775079013
AA152,0.1747350765564858
AA1546,0.17430682958481325
AA1157,0.1739562865222681
CC1232,0.17390994383905445
AA1550,0.17386428694070916
CC922,0.17374711315261931
CC941,0.17371381124014346
CC1204,0.17336757342852172
CC943,0.17311897057144637
AA1537,0.17310856097542418
CC1220,0.173064517956127
AA1309,0.17303162396452407
