principal_comps,coef
145,0.012023390835938447
146,-0.004000823117985484
147,0.0009004849359262508
148,-0.0053501042306415775
149,-0.0
150,-2.737235660463915e-06
151,-0.007924259781607372
152,-0.0
153,0.00585147957444795
154,-0.0011612616420675643
155,0.0
156,-0.004668267507931175
157,-0.0047844053094664276
158,0.0028502210913390826
159,-0.0012214278356755478
160,-0.0
161,0.0015915296955079938
162,0.0
163,-0.00021193444705205666
164,-9.906500928539358e-05
165,-0.00022176953576825403
166,-0.003015123253621559
167,0.0025929771909551963
168,0.001801454472567821
169,-0.0
170,0.0
171,-0.0
172,0.005035906777292227
173,0.008222807666545203
174,0.0010800000631631288
175,-0.0
176,0.0068849288259880325
177,-0.0012672871956390574
178,-0.0008565381395677339
179,-0.0
180,-0.0
181,0.00315438206902806
182,0.007356002117428321
183,0.0
184,0.0
185,0.0011013616092997373
186,0.005911289222256682
187,-0.0032678444849566575
188,-0.0
189,-0.00849990179185138
190,0.0
191,0.0010000868638104202
192,-0.0
193,0.0
194,-0.011394735433054096
195,0.0
196,0.0
197,-0.0
198,-0.0
199,-0.0010339422070226737
200,-0.004715166175634648
201,0.0
202,0.0
203,0.0021850047286245534
204,-0.0
205,-0.0
206,0.003636428903788966
207,0.00020564132552484724
208,0.0213134531751435
209,0.0028479812652457376
210,0.002834938142543363
211,-0.0
212,0.0
213,0.012103984674599524
214,0.003111229194582022
215,-0.0039444659033194985
216,-0.01654520857171724
217,0.004434867870732035
218,0.005777554169462627
219,0.0
220,-0.0
221,0.004059985089299821
222,0.002146411996970952
223,0.012282392049234807
224,0.0
225,0.0
226,0.0
227,-0.006024179788770292
228,0.005896924232944641
229,-0.0012245783757322247
230,0.008923365175155351
231,-0.0041686357627772385
232,-0.0
233,0.0033022109791970055
234,0.004020469688765233
235,-0.0
236,-0.0
237,-0.0006471959526612415
238,-0.0007045254309838107
239,0.0
240,0.0
241,-0.0015080775093884579
242,0.0
243,0.0
244,0.008465917295827897
245,0.0011796859266306778
246,-0.004614536063600407
247,-0.0
248,0.0
249,0.011352471715430782
250,-0.004534831283233218
251,-0.002117019162690734
252,0.0
253,-0.0030380671854133515
254,-0.0
255,-0.0
256,-0.0
257,-0.0
258,-0.004242556069681142
259,0.0027415589042278335
260,0.0033796707384598345
261,-0.007109591457481174
262,-0.0
263,-0.002469397562014983
264,0.0
265,0.0
266,-0.0
267,-0.0034968140260789407
268,0.001441443568375379
269,-0.0
270,-0.003844874785553566
271,0.0
272,-0.0
273,-0.0
274,-0.001170651456586144
275,0.0
276,-0.0
277,0.0029033277891530153
278,0.0036165101279493177
279,0.002047403617133302
280,-0.0017809932996939984
281,0.003942908201497145
282,5.8800314226102555e-05
283,0.0
284,0.002285575652084509
285,0.004115969017586956
286,0.0
287,0.007791500262874436
288,0.004283834347276161
289,-0.006634054155341826
