principal_comps,coef
0.0,0.037952550520643856
1.0,-0.0058330228995991384
2.0,0.006065360882068289
3.0,-0.021789439240735654
4.0,0.015412760889863129
5.0,-0.004217819309112568
6.0,-0.006821090086177135
7.0,0.010506234444670318
8.0,-0.023046124323452852
9.0,-0.005166060626714531
10.0,0.004818514489938974
11.0,-0.016216947261162087
12.0,0.008528135326792988
13.0,-0.011028524032350565
14.0,0.006378759386040567
15.0,0.005078470948569601
16.0,-0.00927906190026237
17.0,0.0063222521151413205
18.0,0.006846036752919204
19.0,0.001774868035153121
20.0,0.0009709613691656841
21.0,-0.007417299008576423
22.0,-0.01000017514066376
23.0,-0.007280639508846854
24.0,0.0048375734677046514
25.0,-0.0005825236413469426
26.0,-0.004906748974443003
27.0,-0.0017477053601570509
28.0,-0.011225915919515498
29.0,0.001640629539714454
30.0,-0.006269467245626892
31.0,-0.003682158906520471
32.0,0.011282697842547535
33.0,-0.004519233627030884
34.0,0.0008527759236577714
35.0,0.007294935332249732
36.0,0.003292107107186967
37.0,0.01096292691486361
38.0,0.009847728464552879
39.0,0.0074500862926368035
40.0,0.011377726449715726
41.0,0.0025961524480286138
42.0,-0.0020886353729163932
43.0,0.007680263225073439
44.0,-0.008071353755510595
45.0,0.0015464834884200028
46.0,0.014551109498309808
47.0,0.0035040198393891642
48.0,6.844279103654892e-05
49.0,0.0042915977055489425
50.0,3.698938532937894e-06
51.0,0.009631458656250086
52.0,0.011067835523979698
53.0,-0.01261497787353849
54.0,-0.0010597839840526696
55.0,-0.0021547145025427442
56.0,-0.007382321117722516
57.0,0.01641521841649128
58.0,-0.002297531557349809
59.0,-0.0061190502942980556
60.0,0.011166679081839426
61.0,0.00521563156063843
62.0,-0.0029014005861670335
63.0,0.001303631186532706
64.0,-0.005151545462813056
65.0,0.005221228021052694
66.0,0.010105311491768592
67.0,0.009942293153402703
68.0,0.0008907940490155762
69.0,-0.010204695252023669
70.0,-0.012362446933331633
71.0,0.005375100855489276
72.0,-0.0035332415402922392
73.0,0.014592746195870204
74.0,-0.0062527829112143125
75.0,-0.011681339369866461
76.0,-0.0038969899598662464
77.0,0.01568399351779711
78.0,-0.001362202309170705
79.0,-0.0033613389772997604
80.0,0.0020485850939398146
81.0,-0.0013845889902069925
82.0,0.011540103767477713
83.0,0.0016019670157218515
84.0,-0.003376031494975047
85.0,-0.001240741349260926
86.0,-0.003746521978158465
87.0,-0.006995579103623575
88.0,-0.0043730042255593505
89.0,0.010946970062403657
90.0,0.0024529623809813224
91.0,-0.004564466749289714
92.0,0.013106592078208164
93.0,0.013685362982587606
94.0,-0.013275791661398622
95.0,-0.014370957070513722
96.0,-0.0008501215536330564
97.0,0.002206539195430942
98.0,-0.007664879441744474
99.0,0.004997120861189674
100.0,0.004684409926393785
101.0,0.009914269266005858
102.0,0.0029845449867931476
103.0,0.0067880117357409534
104.0,-0.008417410951711633
105.0,-0.002134657237204825
106.0,-0.00971879099669035
107.0,-0.0005745164768458317
108.0,0.004440131712265068
109.0,0.008762466246164238
110.0,-0.001292740404317485
111.0,0.0048919988461368245
112.0,-0.0007489233105468086
113.0,0.00648858073284332
114.0,-0.003597391042276888
115.0,-0.026565123939161207
116.0,0.00010029309756173603
117.0,-0.011242514657064958
118.0,0.0010137108723598416
119.0,0.0020187270508198194
120.0,0.0008834930032657249
121.0,-0.0093634259174032
122.0,0.001042553800607525
123.0,0.00017584004876266583
124.0,-0.0029307134787088713
125.0,-0.00025814871604802993
126.0,0.007395281790380281
127.0,-0.0005577076403592762
128.0,-0.003510439802192724
