,score
AA1157,1.3044847955116277
AA1123,1.3028992635898304
AA104,1.302491766326516
AA1173,1.299897248134146
AA1553,1.29888029080367
AA1127,1.2969015158699997
CC910,1.2942219540927837
AA1454,1.2937606974
AA1574,1.2935278688480003
AA1533,1.2918799383148942
AA1303,1.2917117178399997
AA114,1.2909131540557692
AA120,1.2888670263135589
CC1244,1.2857707341619053
AA1175,1.2849362609449548
AA1300,1.2830133521386138
CC1162,1.2822199238505045
CC1164,1.2808561290594056
AA89,1.280601211663636
AA1531,1.278355268
AA1555,1.2770277599333335
CC937,1.2760709155480001
AA1159,1.275735349283185
CC1195,1.2747766500178574
CC924,1.274132303219298
CC1167,1.2732101396070796
AA159,1.27313758209312
AA1167,1.271320411566946
CC1174,1.2628640387369128
CC1230,1.2609804534416666
AA1309,1.259547770484545
CC1235,1.2588901534822576
AA145,1.2575513943557382
AA1467,1.2564011476209682
CC1212,1.255659489213115
AA1554,1.252160702065979
AA154,1.2515952667627117
CC1073,1.251574386885455
AA156,1.2495032331315787
AA96,1.2466190113091837
AA1483,1.2431574460215824
CC1194,1.2430792842093221
CC1180,1.2424965991011978
AA87,1.2282218987030928
AA94,1.2258515468165134
CC1220,1.2244341301401405
AA1180,1.223877198292308
CC1218,1.2237786439481484
AA108,1.2201449364153059
AA1463,1.216535945227273
CC1245,1.2107731134464914
CC1173,1.207028433373267
AA1183,1.200747821108131
AA1573,1.193857168820755
CC1216,1.1906763850752067
AA1172,1.1902537551424783
AA1481,1.1880700956948982
AA132,1.1822672799630949
CC935,1.1573673894326926
AA1473,1.1518097511564704
