,score
AA1483,81.1042619909261
AA1479,62.64289669033455
AA1481,30.44167403654675
AA1472,24.032400116179534
AA1482,15.130837937284848
AA1561,12.691469986560433
AA1484,9.210178479930077
AA1564,8.537102265333331
CC956,8.467189884720563
AA1552,6.582073478186054
AA1150,6.431406110385393
CC954,6.1787324120511125
CC964,6.003209772458332
CC1167,5.2527037776846175
AA1480,5.037359315848871
CC1072,4.335241953333333
CC1171,3.802284992876344
AA1471,3.411196492471891
CC960,3.2777121235728215
AA1468,3.265561297826051
CC918,3.209452694784575
CC1168,2.93200847301515
CC1170,2.4461809034394877
AA161,2.3661170494473853
AA1553,2.1538654039885485
CC1073,2.0425587453999996
CC928,1.7597987034230356
AA1188,1.7297681560810705
AA1453,1.5718076823152183
AA1462,1.5529550941816777
AA1297,1.5476771329089285
AA1138,1.459864294
CC961,1.4582361987883659
AA1559,1.3896863604785048
CC1275,1.3096862263370135
CC965,1.3037173543876286
CC1248,1.257905404013648
CC962,1.2565554143476192
AA1470,1.235480090661137
CC1161,1.2286719223185283
AA1187,1.087008075909315
CC953,1.0834473315287947
CC969,1.0292435685000265
AA1151,1.0257496995973938
CC946,1.00341463877191
CC1270,0.9790272102041435
CC957,0.9569240603751704
CC1179,0.9540884966973814
AA1454,0.940688168273602
AA1135,0.9393733436975412
CC1172,0.9347415068968365
AA154,0.923116919875718
CC952,0.9074708096125228
AA1134,0.8955133975991605
AA123,0.8945169477179484
AA1464,0.8756366823153088
AA1298,0.8732680745552375
CC970,0.8580609330715385
AA127,0.8363495211175257
AA1148,0.8100521406253371
AA1149,0.803666303483784
AA117,0.7984100937027027
CC1162,0.7928871921737962
CC1175,0.7828280407375622
CC968,0.7764006641150623
CC919,0.7623343550839927
AA125,0.7432608097042573
AA1563,0.7368339547245398
CC966,0.7361674228222223
AA1190,0.7126562806034864
AA1305,0.7068814465015854
AA1294,0.7068028028390245
AA1554,0.7056545125944949
AA128,0.7017452367457139
AA130,0.6887531019826089
CC1245,0.682931172845408
AA1558,0.6748069828688236
AA1300,0.6736380523274054
CC1169,0.6724282178571428
CC921,0.6712379613534601
AA1556,0.6681850473213102
AA1127,0.6645779741736741
AA111,0.6622893833414634
AA105,0.6604663117810814
AA1328,0.6532202385457284
AA1459,0.6519768440966667
CC1265,0.6503087194868001
CC912,0.6474646518084558
AA1182,0.642712080951663
AA1142,0.6378556180937915
AA1296,0.6372067726195835
AA140,0.633543611
AA101,0.6290823449872809
CC944,0.6272490759200912
CC1173,0.6266132433698294
AA131,0.6261405773513512
CC1160,0.6243859464138175
CC1260,0.6116317523125926
CC1209,0.6096587712500869
AA1550,0.603610623305889
AA1304,0.6014684484970007
AA115,0.5987935573955899
AA1565,0.5963572121909091
AA1132,0.5955332510920227
CC1241,0.592629739292244
CC917,0.5918865461481483
AA139,0.590757976
AA1322,0.5900631464798869
CC1266,0.5896552132712096
CC1199,0.5887084075673196
AA1129,0.5880235391494217
CC1269,0.5856731092172502
AA1124,0.5849758320900829
AA100,0.5825052843396344
AA1126,0.5816148738655731
AA1141,0.5767449934693826
AA1301,0.5748260803528332
CC1176,0.5745542946740703
AA159,0.5739316468816152
AA1473,0.5721078625493338
AA1469,0.5689461990357845
CC1210,0.5686926602214588
CC1261,0.5675218663450002
AA160,0.5639923011767607
CC920,0.5623158739061471
CC927,0.561800538700727
CC1237,0.5595938144280821
AA96,0.557721842038782
CC1225,0.5565948916468685
AA116,0.5564757541495894
AA118,0.555043073846024
AA95,0.5534468468662146
AA126,0.5530196479250945
AA1183,0.5527816017136731
AA1527,0.5522696231704033
AA1318,0.5476818929874604
CC1195,0.545183365541272
AA1139,0.5411865012963415
AA134,0.5404019820555556
CC1235,0.5403287850331803
AA1194,0.5393865648158731
CC1244,0.539285041419697
AA1177,0.5375167499369998
AA97,0.5366557202060737
AA121,0.5357930900925815
CC949,0.5335078307844311
CC1201,0.53344569010261
CC1157,0.5324896417482832
CC1247,0.5320049190965017
AA1181,0.5314497157622319
CC924,0.5301779980770519
CC1212,0.5292547129896572
CC1226,0.5290746832612864
AA1476,0.5275618991297955
AA1303,0.526455090869496
AA1140,0.526381174053164
AA1323,0.5263334177163942
AA107,0.5247410067920573
CC948,0.5238481447718133
AA152,0.5228722297392212
AA98,0.5227925469034675
AA103,0.5219886380572246
AA114,0.5209652336447285
AA1191,0.5190642822105452
CC1274,0.5173854840510529
AA1546,0.5173019878053865
CC910,0.5166840905836417
AA1567,0.5162652973551308
CC1240,0.5162243130513043
CC1276,0.5139152796694659
CC1258,0.5136730511908332
CC1200,0.5134166547800911
AA1172,0.5131809203671023
AA1555,0.5125618730093388
CC1158,0.511622733792463
AA1570,0.5103419877149482
CC1228,0.508993241725875
AA106,0.5064775380847423
AA86,0.5062920754528543
CC1074,0.5057295720366544
AA1477,0.5053376814727372
CC940,0.5052328568064846
CC1267,0.5052194866603056
AA87,0.5042110524012706
AA1185,0.5033213420010533
AA112,0.5032313986299783
AA1302,0.5030165804453509
AA1136,0.5017700473213592
AA104,0.5007624854109942
CC1208,0.49990066256054455
CC1263,0.4994514662252261
AA1176,0.49931254677586717
AA1315,0.49851515072625285
AA1143,0.4984816595838028
CC1236,0.49770481680999995
AA162,0.4964908913479934
CC1273,0.49629776470588266
CC929,0.4962558337814511
CC1215,0.4958571988931602
AA1166,0.4954129125602453
AA1536,0.4952597248578341
CC1180,0.49521066610181663
AA1549,0.49444954474589864
AA1547,0.4933520760409605
AA1533,0.49287309603533486
