,score
DD744,10.590513672442748
DD826,8.885326023333334
DD745,6.17234380834771
DD807,4.044705162550436
DD802,3.801435757804486
DD352,3.7743461576516073
DD358,3.4114741314312353
DD688,3.403748888086597
DD834,3.2856143903429382
DD742,3.059678486070741
DD361,2.9979216592586204
DD363,2.74170216623083
DD359,2.586685791204408
DD353,2.5784386556998253
DD833,2.0924479133631664
DD689,1.9873319412600847
DD691,1.903187317234848
DD357,1.8746610176158027
DD741,1.8616334788829954
DD1116,1.8425792806226489
DD740,1.8018654510575933
DD354,1.7643290511963023
DD743,1.7596857888844761
DD801,1.6371819139197705
DD815,1.561655589006595
DD1119,1.4316469812686006
DD362,1.3943907878853334
DD811,1.3766005659494238
DD795,1.3677619867650257
DD1117,1.365775994498361
DD360,1.3580100479058717
DD798,1.344982062882571
DD836,1.22895870458379
DD393,1.2187065897181537
DD785,1.2114902186580023
DD799,1.1585330487372563
DD800,1.1269414640335327
DD36,1.1168994544979076
DD356,1.10663440539899
DD685,1.042910875864906
DD692,1.0397119880103123
DD1114,1.020843465129358
DD796,0.9990595687621003
DD797,0.9979335807957074
DD690,0.9972141688344216
DD813,0.984391861847764
DD17,0.9562153243077486
DD794,0.9336789826855804
DD816,0.8762780344174521
DD686,0.8546080685724605
DD394,0.8441847613376651
DD351,0.7980322192443453
DD788,0.7722672275329795
DD1115,0.7657500705536109
DD812,0.7504728169062105
DD33,0.7471996656863827
DD30,0.7272594155930352
DD694,0.7245161622801612
DD835,0.7240198080822802
DD817,0.7101397669990989
DD1118,0.6206614674349831
DD803,0.620395717352539
DD387,0.6065706271046866
DD824,0.5946542852975792
DD823,0.5943099287669232
DD40,0.5942742348046006
DD682,0.542823253806341
DD39,0.5286795939785951
DD734,0.5245110850659404
DD820,0.49823231658357947
DD738,0.4838665264754523
DD684,0.4779974087462783
DD808,0.4734296839329941
DD790,0.46792941486111683
DD809,0.4599901819228036
DD810,0.45463269125493744
DD804,0.4489842900864286
DD739,0.44712044869680867
DD390,0.4383883141319324
DD364,0.4376310821497397
DD365,0.42439409274806267
DD805,0.4164214552813883
DD819,0.4152238651217366
DD386,0.4122760507399068
DD21,0.4120130416389948
DD818,0.41106926159370066
DD793,0.40583350198570994
DD784,0.4055752196769506
DD806,0.3992574472868008
DD814,0.39029934531208316
DD388,0.38973076106263865
DD355,0.3854289659483594
DD38,0.38475469866480205
DD732,0.3832945011268452
DD679,0.38029601531776513
DD41,0.37252274830572635
DD792,0.36631622196361824
DD733,0.35930128024284014
DD349,0.35694862935709937
DD34,0.35608044958232193
DD786,0.3542429890322838
DD35,0.35335039480622044
DD735,0.35330530109675645
DD791,0.35185972986085895
DD683,0.3499098802461382
DD693,0.3448216919967424
DD348,0.34441063299312896
DD789,0.34344325890672417
DD674,0.3369895719177729
DD822,0.33571499974345576
DD392,0.32403756874065914
DD391,0.321805490138262
DD787,0.32023531306516057
DD16,0.31896381349820185
DD28,0.3156034550647233
DD18,0.31207750367388065
DD736,0.30112977546930636
DD395,0.29972224851850127
DD37,0.29515650461178045
DD367,0.29402103115238626
DD20,0.2940139421192818
DD15,0.29399742058692147
DD678,0.2932768801555703
DD680,0.29027790808968224
DD779,0.290080307952309
DD366,0.28132406017893724
DD821,0.2796620060336739
DD13,0.27941452443830367
DD350,0.27487089658448144
DD14,0.27160154338831805
DD776,0.2680433549319867
DD737,0.265645453592319
DD775,0.2651077507278021
DD389,0.2636082647162331
DD676,0.26124583565475956
DD12,0.24681703363151083
DD777,0.24443992093045727
DD778,0.24237593735630747
DD677,0.23368634392287307
DD24,0.22498323557495642
DD27,0.2234004725533426
DD774,0.21565451272351693
DD25,0.1922301044614869
DD26,0.19029118655840566
DD22,0.18923804707226205
DD23,0.18667178193348263
