,score
AA1479,116.2176314617609
AA1472,75.98562755529333
AA1483,33.74092633543112
AA1481,33.2770043132737
AA1480,14.075730701602634
AA1482,11.986681967543309
AA1150,8.205789763150198
AA1564,6.705793814348486
CC964,6.046619391576755
AA1552,5.715135064683083
AA1484,5.713729430984921
AA1471,5.672757931903532
CC1167,5.5696258540267
AA161,4.424913363331407
CC1170,4.386907485961666
AA1468,4.218482293454926
CC960,4.154113048170653
CC954,4.086191590134782
CC1168,3.560873376541024
CC962,3.491808621702273
CC1161,3.2860188409907196
CC1171,3.0647607314338985
AA1138,2.8822059881103446
AA1466,2.7264703310619782
AA1293,2.69109801918212
AA1187,2.6896141854629447
CC956,2.585635580642274
CC1073,2.5484842033857142
AA1553,2.379722871538496
AA1558,1.9920071883409094
AA1462,1.7455979230072827
AA1561,1.7341666263400002
CC1248,1.6727209345779899
AA1565,1.6471708311769235
CC968,1.6342814643611965
CC961,1.480332477566001
CC969,1.4755519920794713
AA98,1.4527998848278203
CC966,1.408090116145001
CC1071,1.4040345643454546
CC952,1.3995432083046777
AA1149,1.386978793819444
AA1139,1.2175913720126177
AA1296,1.2165703763394187
AA1133,1.2053076828643625
AA1194,1.1741655678617118
AA1137,1.0911705402090908
AA1298,1.090413670612973
AA1464,1.080189782670474
CC1208,1.0534876629029004
AA1136,1.0498814535888885
CC1160,1.039259194507456
AA1297,1.0244102745129262
CC1162,1.0035377959136365
AA101,0.9791752986519049
CC957,0.9608130014904108
CC1203,0.9487108293633173
CC1224,0.9433646797305131
AA1453,0.917700701331947
CC970,0.9135405919625001
AA1152,0.9015533843662297
CC1177,0.9007349887658865
AA1535,0.8869430448346293
AA1559,0.8828666446151517
CC1244,0.8553084172059259
CC1201,0.8421839111063153
CC965,0.8334368464324999
AA1142,0.8303862532406184
AA1134,0.8150757543640739
CC948,0.8125198816881033
AA1549,0.8090201383225785
AA1328,0.805598264613028
AA1140,0.8051752840963179
CC929,0.8036392348467193
CC1173,0.7844363017643754
AA1188,0.7724931131196896
CC953,0.7681737929048772
AA1459,0.7639631027509085
AA1562,0.7591950093333334
AA1141,0.7475170838737223
CC1253,0.7474992446903849
AA125,0.7425347680852276
CC1226,0.741642940205073
CC918,0.734734128990566
CC1234,0.714452496433567
CC946,0.7129544891873877
AA1126,0.6984722416679702
AA103,0.6968268154218327
AA1556,0.6878703450091878
CC1169,0.6856163176888889
CC1237,0.6855612346457574
AA1540,0.6757273028402122
CC1245,0.6745489158557753
CC928,0.6736242851697024
CC1274,0.663792907588108
AA1124,0.6637539789915178
CC1241,0.6576941597747689
AA1151,0.6554492260181422
AA113,0.6532201682013274
AA1469,0.6499763139742263
CC1157,0.6479473381577818
CC1159,0.6438990602604862
AA1577,0.6411280093179853
AA1300,0.6408903175811622
AA107,0.6405042980811393
CC912,0.6399417761590077
AA100,0.6384564291611705
AA1153,0.6326652119328156
CC944,0.6306212725189001
AA102,0.6304492277433482
CC958,0.6302118855170875
AA1127,0.6297859378207078
CC1156,0.6297442255164638
AA1486,0.6259555537259907
CC1230,0.625871629802882
AA108,0.6246653469031024
AA160,0.621670118680919
CC1193,0.6204032994394025
AA1454,0.6181138323770546
CC1260,0.615656967455596
CC1247,0.6131265717214511
AA1476,0.6114689358083619
AA1135,0.6098419092665867
CC936,0.6046885188635126
CC1176,0.6046642886871806
AA124,0.6040439028525861
AA1302,0.603000162661001
AA1534,0.6007544885520353
AA1551,0.6001994056337173
AA1470,0.5997867701921651
CC1240,0.5982768644254919
AA1177,0.5979506560121879
CC1196,0.5978228027077168
AA1576,0.5964649423012277
AA1319,0.594229780041551
AA156,0.5929624263695847
CC1200,0.5921119763197514
CC1254,0.5917405401981035
CC1275,0.5915810741586618
CC1194,0.588006516329668
CC1175,0.5879379313788569
AA1538,0.5866674536816684
AA1190,0.5863702910214563
CC1172,0.5815291657811523
AA1554,0.5793976664261502
AA1550,0.5782814116050959
CC1207,0.5765086969583835
AA1555,0.5764687890642596
CC1198,0.5758399820456308
CC1202,0.5747786616119724
CC1158,0.5746494090676281
CC1235,0.5738699037558732
AA1129,0.573069353239062
AA1172,0.57270905473311
AA104,0.5717579014765534
AA1174,0.5709606902241123
CC1195,0.5703102089061107
CC1251,0.5702874904526614
AA1183,0.5685515634820564
CC1255,0.568480333125332
CC1192,0.5682897788072068
CC1179,0.566977830609758
AA162,0.5669261390817373
AA1473,0.5664814075122895
AA109,0.5663517120377554
AA97,0.5655844101137957
AA1304,0.5651301688670683
AA1547,0.5648282472693398
AA1191,0.5648187672365157
AA159,0.5646673695176367
AA1546,0.5646370362563735
AA1528,0.5634748925275334
AA1536,0.5622703842968515
AA105,0.5617802058235294
AA1539,0.5615447083511192
AA114,0.5610877905595626
AA1186,0.5606230099604443
CC1181,0.5592975921479068
CC917,0.5579045028120677
AA1579,0.5575015317121128
AA1176,0.5572831752686996
CC1267,0.5567175080225805
AA1452,0.5558611990207716
AA87,0.5545711707611634
AA1533,0.5545659372916104
CC1163,0.5536988348559844
AA1182,0.552397665055484
AA122,0.5513268019236077
CC1268,0.5504734086186949
AA1131,0.5502854561286586
AA1326,0.5493256649181745
CC945,0.5489547163732428
CC1276,0.5483470772018073
CC967,0.5479835058241147
CC925,0.5479170009402549
CC924,0.5478541079885061
AA1175,0.547646505154258
AA1132,0.5474541045620199
CC923,0.5470160518165145
AA110,0.5464759752740632
AA96,0.5461331275653606
AA1322,0.5453953663861675
CC1216,0.5449749389089502
CC942,0.5441550987279257
CC1236,0.5429648229925371
AA1295,0.5426991411667726
AA1573,0.5418581979547271
AA86,0.5411455676189864
AA88,0.5410409843048741
PREG_ID_2601,0.540251723604648
CC927,0.5402308231408435
AA120,0.5400928428317746
CC914,0.5394621095063493
AA1570,0.5393064987253304
CC1209,0.5391522053752776
CC1180,0.5387926742761161
CC1178,0.5383759805380935
CC1210,0.538261255371335
CC1218,0.5381775735595035
AA1161,0.5380540919072029
CC910,0.5377783521509304
AA1160,0.5376900646418021
AA1569,0.5375465157528176
CC940,0.5373185183235396
AA1531,0.5364926353796082
CC1215,0.5345238398200631
AA1180,0.5344744574717247
CC915,0.5341443620751231
CC913,0.5340188007781547
AA89,0.5337134840813399
AA1537,0.5330894803871563
AA1478,0.5327371898631083
AA1130,0.5327035451543204
CC1229,0.5323840723829997
CC935,0.5322827863283262
AA1318,0.531555797998187
AA1125,0.5312396566346556
AA1527,0.5310476879973918
CC951,0.5309646399982745
AA1532,0.5309562625570671
CC911,0.5308301463621053
AA1530,0.5307216338987534
AA158,0.5295013463617894
AA1455,0.529154863875842
CC1231,0.5286287685663805
AA1568,0.5284431562761925
AA121,0.5283992311372321
AA1184,0.5278941659267756
AA1185,0.5275849401880788
CC1227,0.5274871547090187
AA152,0.5273510968534828
AA1461,0.5269965013151868
CC1212,0.5268730674105973
AA1145,0.5266793035528073
CC920,0.5264905699649544
AA1465,0.5258223154668675
AA1325,0.525802479443154
AA1541,0.5257928139178202
AA1179,0.5257418423003136
AA1303,0.525588510721345
AA1320,0.5255083725546983
AA1567,0.5252078849528438
AA1327,0.5248597619894736
CC1217,0.5246172534013512
AA1324,0.5243734237941867
CC1205,0.5243594380448436
AA1571,0.5238135413558231
CC926,0.523783604763959
AA1316,0.5236155008497618
AA1557,0.5235637559069214
CC1166,0.5230743977188783
CC937,0.5226034966199026
CC1263,0.5222199641320405
CC1256,0.5214479776323909
AA119,0.5211229823425844
CC922,0.5210876300929078
AA1192,0.5205726320659764
CC1199,0.5200013840970173
CC1174,0.5197612496011251
AA1529,0.518886918350489
AA1475,0.5187363197658258
CC1228,0.5177913234840776
CC1233,0.5167965131467868
AA1575,0.5166737741958403
CC1272,0.515711057878315
mean_scl_Q6,0.5154789008583128
AA1146,0.5149855457876025
AA1477,0.5144902005093438
AA1463,0.5142285118931919
CC1225,0.5139338662179547
CC1273,0.5134004270205884
CC1165,0.5132625071574888
AA1162,0.5131936309522258
CC1232,0.5130010243234907
AA1123,0.5123709538443544
CC1219,0.5115542297552104
CC1220,0.5104097171243888
CC1214,0.5102601402236794
CC1246,0.5093108281186912
AA85,0.5089454424786632
AA1301,0.5088628773525836
AA1560,0.5088577724463783
AA1485,0.5081867463470917
CC909,0.5081498069022081
AA1166,0.5076999297266621
AA1173,0.5076688606503698
AA1181,0.5066416740610574
CC1211,0.5065116924326669
AA1315,0.506311488227962
AA163,0.5047892411051412
AA1309,0.504623997242841
AA1189,0.5044969604947391
CC1164,0.5044494186543204
AA1487,0.5036205799640956
AA1457,0.5029947287556663
AA94,0.5027704656152127
CC1204,0.5024589375677672
AA115,0.5021496311326029
CC1213,0.5020062872718211
AA1572,0.4995540440596656
AA1323,0.49933755244455286
AA1178,0.4989488949930409
CC1074,0.4984663791811006
AA1144,0.4977456703278294
AA1474,0.497608033526238
CC1197,0.4975889661912733
CC1270,0.49754641388598025
AA93,0.4968976748239067
AA1317,0.49685342857400694
CC1252,0.4960253598453257
AA1305,0.49592083672164483
AA1157,0.4950644534860088
CC950,0.49476334378209863
AA1566,0.4941799576496773
AA1456,0.4922748371662151
AA155,0.49226857192487217
AA1488,0.4919577982271722
AA116,0.4916587857410684
AA1193,0.49147683825076854
AA118,0.4912110806220879
CC1278,0.4908429534104667
AA154,0.49045594573361867
AA1578,0.49008967022472516
CC941,0.4900566709951838
AA147,0.49003277383696003
CC1266,0.48999740340000003
CC1239,0.48789068810130465
CC959,0.4877978281843404
AA1147,0.4876857399052024
AA1143,0.4868755274053611
CC1206,0.4847943420608977
CC1262,0.48463863039153204
CC943,0.48425058910229835
CC1269,0.48390131427393357
AA1548,0.4835508292702558
AA1574,0.4833230808332298
CC1238,0.48324646916115693
AA106,0.4825336637204747
AA127,0.48179077394952374
AA1563,0.48058679914229047
CC919,0.47964265672744155
AA157,0.4786319980517819
AA1167,0.47659478772331865
AA1148,0.476469789870046
CC949,0.4756827753365258
AA1321,0.47494350098848803
AA99,0.4719904902295
AA1460,0.47198475574737114
CC1243,0.46955383834978437
AA1294,0.46671145146744203
AA95,0.465735276316287
CC1261,0.4607011034194446
CC921,0.45831666208098665
AA1545,0.45822589442601935
AA1159,0.45707335660948045
CC1265,0.45320419713965115
CC1242,0.45083400338328317
AA1467,0.4489310228520407
CC1277,0.44846110508235926
AA112,0.4459344987168255
AA1458,0.4457516474691841
CC1264,0.4440877126838825
AA1128,0.4424628389313683
AA153,0.4422635197030952
CC1258,0.4420847586823202
CC1271,0.4402935909388515
CC1250,0.43730215301249553
CC1257,0.4132238606872863
CC1259,0.411321872786516
AA126,0.4026240257482758
CC1067,0.401457429
AA111,0.37720098527727275
AA128,0.37555092060833334
AA146,0.29121232
AA133,0.272780273
AA134,0.23440399195000003
AA130,0.21665572460000002
AA132,0.1981162875
AA131,0.164061427
AA140,0.102202177
AA136,0.013497916075
CC1072,0.00970813818
