,score
AA1479,43.75232110537938
AA1472,40.490530863333944
AA1481,32.23872878019168
AA1483,25.379601702123594
AA1482,18.74772019527658
CC956,17.723636341737212
AA1471,17.355110446645728
AA1150,12.734742212823772
CC1167,10.102111303281822
AA1468,9.432204655069132
AA1484,7.58681578847928
CC1170,5.952080498719883
AA1561,5.48746015711
CC1236,5.20472557914432
CC1168,5.006270990412424
AA1480,4.897930743145899
CC954,4.492931521337931
CC1171,3.12209361474382
AA1464,2.970666853240341
CC1073,2.8615678445000006
AA1559,2.729348561584243
AA161,2.66863258031876
CC960,2.631090336076067
CC964,2.500590477340909
AA1564,2.3517951950000002
CC1161,2.157889264640607
CC962,2.1027547610947375
AA1462,1.9656844598153544
AA1552,1.7863514805278848
AA1553,1.631360179008219
AA1558,1.510919754778572
CC965,1.4557023796642858
CC1071,1.3713724039494757
CC970,1.2854267062616358
CC969,1.2497705254380385
CC968,1.2184853930112851
AA1293,1.2150250009048145
AA1454,1.2059846464772535
AA1562,1.1633999685666667
CC961,1.146220786372707
CC1237,1.11107935125092
CC918,1.1096603073133349
AA151,1.0700938850714283
AA1470,0.9694661423702596
AA148,0.9276336194375
AA1152,0.9162183834669432
AA1134,0.9151976646368799
AA1565,0.8939492118181817
CC1248,0.8836379467174058
CC1208,0.8832944076343231
AA137,0.8512023596703705
AA132,0.8262526957325713
CC1270,0.8092442932005859
AA1138,0.7655890531124999
AA142,0.756459217
AA146,0.7519736510714286
AA127,0.7034296801586208
AA1188,0.6946464178399603
AA1139,0.6841577167265649
AA1149,0.682823771804375
AA109,0.6727640332639081
AA1137,0.6651413970000001
AA139,0.661529395304348
AA1151,0.6498741650659894
CC959,0.6348968810641876
AA136,0.6138139450147059
CC1169,0.6130279289186914
CC966,0.6014904771470639
CC917,0.6014274797791749
AA140,0.5980588492
CC967,0.586551369992424
AA133,0.5852055489850745
AA126,0.566275718533766
CC1067,0.5612303395066668
CC951,0.5330985479607026
CC1258,0.5311360130236183
CC1277,0.5300721905664666
AA1556,0.5087101584451275
AA1136,0.5011039198895033
CC1266,0.4977457679498697
AA130,0.4931390724162162
CC958,0.4841582577683663
CC949,0.4749655377794481
CC1276,0.46053280104232236
CC1179,0.45935115669044807
AA1296,0.45196005727213107
CC957,0.44854440295871534
CC953,0.43565033300319844
AA125,0.43548108266499996
AA1142,0.4351736014313334
AA120,0.43393323314738386
AA115,0.4314933066114549
AA1453,0.42164827943510813
AA1141,0.4194790367496056
AA111,0.4188912175000001
AA1297,0.41819411026642844
AA1300,0.41654296516818584
CC952,0.4159718716618817
AA1469,0.41583255399151353
AA1327,0.4105281871716995
AA121,0.4063486958119798
AA1579,0.40388490623936824
CC1201,0.4025700890708608
CC914,0.39955485729786716
AA124,0.39866338125686285
AA1566,0.3983339631558136
AA1549,0.39729194228760445
AA1135,0.3939395512910068
AA138,0.39309199269230777
AA1298,0.3888253972526768
AA107,0.38845916660842345
CC1157,0.38665855220435763
AA134,0.38560329030789475
CC1160,0.3853574520344841
AA118,0.3837967746958538
CC1260,0.38071518148341227
CC1162,0.378935226064536
AA1294,0.37871349675090915
AA119,0.37307984570830677
AA1467,0.37248912221854713
AA1190,0.36830879920000803
AA128,0.36633008997092587
AA1147,0.3659502285047268
AA100,0.36016880981733534
AA1466,0.3588458120765693
AA1459,0.3584212641638118
AA122,0.35827966615869183
AA114,0.3581753812108469
AA110,0.3554469990685397
AA105,0.3529098188115712
AA116,0.3512355731184574
AA1547,0.35013826708587437
CC1195,0.34902575336972924
AA98,0.3468212635421321
CC948,0.34356798832227753
AA1486,0.34346998936314116
AA1302,0.3425073699896031
AA112,0.34171240231993805
AA1194,0.3339949344805186
AA1127,0.33310045732175286
AA1295,0.3322410078787548
AA101,0.3321016321286938
CC1274,0.3314234454774193
CC1273,0.3309259066391517
AA106,0.3281082930621735
AA1531,0.32739434133620393
AA1140,0.32556112876347326
CC921,0.3251731323255348
CC946,0.3250143015115789
CC1241,0.32416744996211533
AA1569,0.3235654183357956
AA1161,0.32321819516349204
AA1301,0.32300959957572867
AA113,0.3230028307081737
AA1132,0.32297714995925997
AA1476,0.32285149578998307
CC1240,0.32257650219484035
CC1158,0.32021987253389855
CC1196,0.3198076067121096
AA1126,0.31826385999457496
CC1268,0.3180640914362069
AA1318,0.31752165508042274
AA158,0.3161625785097989
CC924,0.31582343301634563
CC1243,0.3150350216890002
AA108,0.3142028811198796
CC1275,0.31409214579971895
AA160,0.31276128313492774
CC1173,0.3118706860965357
