,score
AA1483,48.91537200160652
AA1479,38.75284757444243
AA1481,14.90747437818095
AA1472,12.918556303618537
AA1561,11.985463872874996
AA1482,11.978248357848399
AA1484,8.349221045115337
AA1564,7.114390677705881
CC956,5.8400986459684585
AA1480,4.41032298321232
CC954,4.026750831555626
CC964,3.8956480084313516
AA1552,3.656755443904175
AA1150,3.3179785716528585
CC1167,2.3512157084317478
CC918,1.8572721445112546
CC1171,1.7244892137648202
CC1168,1.7240227740451324
AA1468,1.4511159464385919
CC960,1.3466879304397315
AA1471,1.0366084759848389
AA1553,0.9352466061264726
AA123,0.9333264674999999
CC962,0.8900967058594443
AA131,0.832615933388889
AA117,0.8261312717500001
CC1170,0.8096250969030634
CC965,0.7981039597524732
AA127,0.7968748802755318
AA161,0.7851235679855061
AA125,0.7813114265927998
AA1138,0.7690103993595263
AA1559,0.7554247982846531
CC1248,0.725535817992687
AA128,0.7174747800098116
CC1073,0.6919467175854054
AA1188,0.6745236399060648
AA138,0.6675943135
CC961,0.6520063832453971
AA130,0.6448355674347827
CC970,0.633969263042
CC1275,0.5750864768769317
AA1462,0.5710884111473314
AA1453,0.5589767904932191
AA111,0.5499006645933334
CC928,0.5342870707532492
AA1134,0.5312486463647412
AA1297,0.5301675691346379
AA118,0.5116670430832291
AA1470,0.5093686203769208
AA126,0.4678339321093548
AA1563,0.4651957230502463
AA1558,0.43708447205251594
AA1151,0.43677906658202414
CC969,0.42876509991438755
AA121,0.42693169191166375
AA1187,0.42525202953999025
AA116,0.40397935941118895
CC957,0.40372061282132077
AA105,0.40177187844210527
CC1161,0.392338094294367
CC1162,0.39173774617990154
CC946,0.3842872052302234
AA115,0.37511667749112454
AA1142,0.37399167523260535
AA120,0.3725561300250669
AA134,0.36915326099999995
AA119,0.3496990478929126
CC1265,0.34692703454887003
AA114,0.33238464285881586
CC953,0.3277399773841129
CC1269,0.32598855327376275
AA1298,0.32376751002757026
CC966,0.3234011660802539
CC968,0.31863318599150714
AA1454,0.31814782022179083
CC1245,0.31584931362987173
AA124,0.31230570989230766
CC1172,0.30753138000424396
AA1135,0.3050616368943212
AA1296,0.3048866257287455
CC1270,0.3037884020169364
AA1129,0.3032884295519944
CC1241,0.30083041599661375
AA1566,0.291684903598224
AA154,0.2915391201926209
AA1141,0.2857861613803334
CC1237,0.2848137329248182
AA1294,0.2842740763151346
CC952,0.28291786493800936
CC912,0.2817946244214632
CC1261,0.28169255678783905
AA1556,0.2796119781160788
CC1262,0.27449263154298653
AA112,0.2730781446684329
CC1266,0.27041673839511743
AA99,0.26955190030810555
CC1236,0.2681763444209302
CC921,0.26344034585838805
AA1149,0.2629999675575697
CC1267,0.2615276432321144
AA101,0.26019118639254135
CC948,0.26013896788028
CC1179,0.25798841901478325
AA1300,0.2571958282802535
CC1175,0.2571437881040303
AA113,0.25643692380462063
mean_scl_Q5,0.25516974348216886
AA1464,0.2548161922759533
AA1136,0.25403658062426826
AA1191,0.2538560538520434
AA110,0.250276169353305
CC1274,0.24986426351766985
AA1555,0.24762879119385028
AA122,0.2475268568887879
CC1258,0.2454888337841906
AA1554,0.24525356903253584
AA1293,0.244077878364031
CC1276,0.24400262101710649
AA1459,0.24177421213158132
AA1139,0.24097817341549785
AA1124,0.23513803585600826
AA1132,0.23425964915407324
CC1273,0.23295650584791278
CC1240,0.23281881725336595
CC1254,0.23215945627329326
CC1160,0.23067001493574188
CC1235,0.2298351244681153
AA1322,0.22896138424035747
AA1127,0.22876203718268648
CC967,0.22793779166510417
AA107,0.22576073166268862
AA1466,0.2249725738475475
AA1473,0.22482186337575608
CC920,0.22409933491170675
AA159,0.22381551582300763
CC919,0.2225861892938694
CC1260,0.21974376597849815
