,features,coef
0,AA85,0.008537679183071077
1,AA86,-0.005448531766362209
2,AA87,-0.029972370365141984
3,AA88,0.012685243592591655
4,AA89,0.015192421400801855
5,AA93,0.0524612723720266
6,AA94,-0.023332606832342083
7,AA95,-0.022846504892761528
8,AA96,-0.011794817511011182
9,AA97,-0.003917523866308766
10,AA98,-0.0065690646579267984
11,AA100,-6.919860358929825e-05
12,AA101,0.013125590362536362
13,AA102,-0.010589106489859553
14,AA103,-0.011255622773608748
15,AA104,0.01823802412638826
16,AA106,0.0151567866735381
17,AA107,-0.018742359560539837
18,AA108,0.009244388873475524
19,AA109,-0.015326879479895809
20,AA110,0.022038761956856216
21,AA112,0.00019220585721923568
22,AA113,-0.007236579664616015
23,AA114,0.004682575628962217
24,AA115,0.0012460605092948444
25,AA116,0.00209323003041521
26,AA118,0.01336896098418344
27,AA119,-0.012554398860988109
28,AA120,-0.0009540057930908447
29,AA121,0.003926047992580143
30,AA122,-0.0031851863278428393
31,AA124,-0.0034175562840651308
32,AA125,0.0028206836057290165
33,AA126,-0.004061734737627716
34,AA127,-0.0051794685331214094
35,AA128,0.005511287860870302
36,AA130,-0.005965497131527886
37,AA131,0.003960115283231399
38,AA132,0.0035779752895563647
39,AA133,0.0006100134809618627
40,AA134,0.00935157196978946
41,AA136,-0.017671850555895666
42,AA137,0.010828128627073491
43,AA138,0.014586788319197859
44,AA139,0.0059607909316453525
45,AA140,-0.005608347934778839
46,AA142,-0.009319945531486568
47,AA143,0.00926673524046325
48,AA144,-0.0018006361378558738
49,AA145,0.0037585944657606857
50,AA146,-0.0032335802958608937
51,AA147,-0.006252417147240693
52,AA148,-0.003035538011922837
53,AA149,0.007362687271333959
54,AA150,0.005222556045259714
55,AA151,0.006392102568406358
56,AA152,-0.024271117698533892
57,AA153,-0.010925712735536114
58,AA154,0.00890455763234388
59,AA155,0.003730690069782204
60,AA156,-0.0036711095232864225
61,AA157,0.028173418159069423
62,AA158,-0.0010819665216153817
63,AA159,0.013618847225396327
64,AA160,0.023713273530658566
65,AA161,-0.0005124247371022712
66,AA162,-0.0015926713530361493
67,AA1123,0.0013922239394401203
68,AA1124,-0.0005330188637843818
69,AA1125,-0.004693184518635633
70,AA1126,-0.007452672080395796
71,AA1127,0.009645201670006924
72,AA1132,-0.010268377742164594
73,AA1133,-0.0034619112577731186
74,AA1134,0.002056363750236173
75,AA1135,0.003111866939670236
76,AA1136,-0.0010867442127468771
77,AA1137,-0.0009260932399054317
78,AA1138,0.01736805557384568
79,AA1139,-0.011446256027123222
80,AA1140,-0.013529379095223762
81,AA1141,0.009116636481440206
82,AA1142,0.003309033934501266
83,AA1143,-0.0005894364263674609
84,AA1144,0.0038138029419467947
85,AA1145,-0.0029916050004714445
86,AA1146,-0.0008234092069453027
87,AA1147,0.002357614296352098
88,AA1148,-0.0022685190043594226
89,AA1149,0.024283480111211456
90,AA1150,0.006452696056107412
91,AA1151,0.01899656364385522
92,AA1152,0.002666601818992079
93,AA1153,0.0012731404713883195
94,AA1157,0.006914417790438033
95,AA1159,-0.0018828116464990824
96,AA1160,-0.0031705866392634638
97,AA1166,0.0046509939591067515
98,AA1167,-0.011593212585629276
99,AA1172,0.005008777112853583
100,AA1173,0.004260860282242168
101,AA1174,-0.011910581017397021
102,AA1175,-0.0055654157354333225
103,AA1176,-0.006725575356489233
104,AA1177,4.7245534391054424e-05
105,AA1178,-0.0013611557744713791
106,AA1179,-0.0006867998917262333
107,AA1180,-0.0021007044005884367
108,AA1181,0.0011355705326657976
109,AA1182,0.012767875785699028
110,AA1183,0.01475743908320453
111,AA1184,-0.01137914381412445
112,AA1185,0.009490471251654788
113,AA1186,0.003579821189018785
114,AA1187,0.00214366496680639
115,AA1188,0.005532827383638047
116,AA1189,0.00408707500407403
117,AA1190,-0.011889830524232167
118,AA1191,0.006342147595160774
119,AA1192,0.011609134062709966
120,AA1193,0.014647247564364805
121,AA1194,0.0022816443504366283
122,AA1293,-0.0002814014799606443
123,AA1294,-0.013157996862681699
124,AA1295,-0.0008000342858252964
125,AA1296,0.0002931347048127737
126,AA1297,-0.001120214120326072
127,AA1298,0.00301153388694715
128,AA1300,-0.006034251655153361
129,AA1301,-0.0019602568187293322
130,AA1302,-0.0005375395741011335
131,AA1303,0.001043824724860458
132,AA1304,0.003485067673495726
133,AA1305,-0.003426430026726224
134,AA1309,0.003912646713985647
135,AA1315,0.002194621630096087
136,AA1316,-0.001015615604566747
137,AA1317,-0.010179878070686859
138,AA1318,-0.004586663812047997
139,AA1319,0.0030707092472090445
140,AA1320,-0.00261688008182761
141,AA1321,0.002259798946041206
142,AA1322,-0.0036747069683061412
143,AA1323,-0.0019275770485593646
