,score
EE447,0.1475187586761245
EE964,0.1470266318056601
EE446,0.1466197996852466
EE610,0.14589276622407976
EE906,0.14532694526254616
EE619,0.14491291529034583
EE574,0.1440983719477842
EE388,0.1435242561063925
EE620,0.14275027060963086
EE424,0.14202029404070945
EE616,0.1417600770771085
EE520,0.14150983766475997
EE576,0.14131792175367883
EE617,0.1408799609456055
EE475,0.1402188947355719
EE387,0.1396225565244861
EE435,0.13931849818070302
EE392,0.1393159914612402
EE607,0.13897442704274376
EE613,0.1381301589156745
EE467,0.13769678507455835
EE474,0.13682010770918449
EE618,0.13673569381763123
EE491,0.1367230990161935
EE448,0.13635896990306873
EE386,0.13614512710040094
EE442,0.13549328034460395
EE577,0.13529924224576
EE393,0.13526189226160004
EE572,0.1349870272935575
EE422,0.13360012234114582
EE486,0.13313936805097973
EE420,0.13242633468536455
EE416,0.13147895341446128
EE418,0.13129900127879873
EE394,0.1309043890977031
EE398,0.13029723269271043
EE421,0.13017267377699687
EE578,0.1299937036582382
EE877,0.12926260416573937
EE471,0.1292341130157508
EE399,0.12876121454329206
EE477,0.1279758191791876
EE419,0.1278677609454819
EE920,0.1272317731448574
EE931,0.12683366064609064
EE513,0.12457679451925852
EE423,0.1244894942640974
EE961,0.12414417057308949
EE483,0.12396603527362376
EE405,0.12331958194967575
EE425,0.12271676579736797
EE478,0.12253976543349779
EE624,0.12077619955382832
EE417,0.12014996828254697
EE918,0.1193442433471323
EE904,0.11930357880095586
EE878,0.11899568810120058
EE917,0.11874460158420924
EE409,0.11792304334010091
EE473,0.11778938726260668
EE932,0.11652529081380843
EE476,0.11582836851580856
EE482,0.11569186121412968
EE921,0.11462498187718251
EE922,0.11411025983108058
EE479,0.11376916890098852
EE919,0.11344522412320077
EE608,0.11303066114844755
EE480,0.11000595984836335
EE481,0.10929030112583113
EE609,0.10879172879571287
EE916,0.10795459828379825
EE404,0.10795373139647377
EE581,0.10717209523491507
EE923,0.1067768574971283
EE925,0.10570930327604582
EE484,0.10449888353959581
EE485,0.10430260702640035
EE927,0.10375892145948404
EE928,0.09800465667818385
EE926,0.09142764896282395
