principal_comps,coef
176,1.016878294091849
205,1.0168065727042006
105,1.0131963961531483
200,1.013140007284971
25,1.008307765238575
156,1.0081718361235754
29,1.008010014540453
124,1.0077912611214415
106,1.0071049420440898
227,1.0059810693600546
240,1.0047997640718311
70,1.001105635732025
108,0.9999685677226045
173,0.9999176977101422
142,0.9983056800275681
201,0.9979461375781234
213,0.9973536407850773
139,0.9960637528381237
112,0.9945068719460117
103,0.994191256477906
151,0.9938078491101601
246,0.9932878003130508
143,0.9925328998305122
48,0.9924829807773193
174,0.9913491006667671
248,0.99044315020852
41,0.9895034528402602
132,0.9892033840408705
163,0.9891366757519774
116,0.988237023009759
260,0.9864710143132628
283,0.9838650994313849
100,0.9826679850037404
162,0.9803715662689862
115,0.9773873974534943
141,0.9773050375587711
95,0.9764833061307833
59,0.9755424705005218
196,0.9753443382461031
226,0.972654552352982
76,0.9726475410878105
262,0.9721986869606716
134,0.9703091556899829
67,0.9666914412346272
234,0.9657433934448547
89,0.9606762628900473
207,0.9602999843441048
212,0.9601015451554545
129,0.9583420932006718
187,0.9558310302075171
255,0.9550405576719598
33,0.9528624399144641
2,0.9527487132707022
167,0.9523558481627249
245,0.9519427395060712
266,0.9512141570050758
99,0.9508509370713453
175,0.9504655522633396
203,0.9477179061653837
237,0.9471403477860117
235,0.9466219995322821
233,0.9461254676392461
261,0.9437632180215743
191,0.943205591675041
178,0.9410647881570404
215,0.9403438728155998
210,0.9391540600868877
280,0.9389951002153334
220,0.9387852144486987
250,0.9347375252934994
252,0.9336303406157626
10,0.9335061037372875
39,0.9312500255732897
216,0.9295601524557353
63,0.9290304807753245
155,0.9285870833093599
150,0.9285595775635567
5,0.9279626704347428
278,0.9274052272355501
277,0.9273503777262271
157,0.9232659229519301
133,0.922604108195915
127,0.9216217688745657
247,0.9206063929132403
229,0.9200870637825596
158,0.918520653700461
92,0.9162722037606706
177,0.9159781838560557
242,0.9150503638902372
259,0.9144567284976114
97,0.9140458301751107
206,0.9137808603101102
284,0.9129003764197028
121,0.9108342248444747
231,0.9091876406564289
204,0.9071364237546684
265,0.9059966758488451
254,0.905317863584381
282,0.9051811965374721
267,0.9041806136824153
101,0.9040341079016918
182,0.9035819523440151
179,0.9027626057330574
122,0.9024275270559797
111,0.9003519466147201
239,0.8990720758201521
136,0.8988134721609683
264,0.8986937665896126
145,0.8969894429966908
241,0.8952658898396325
253,0.8949208540757354
183,0.8946670643200714
153,0.8936600266553745
109,0.8928077279808361
238,0.8922484290841595
120,0.8917399191525913
251,0.8906327173738424
217,0.8896723088282937
287,0.8895857000282188
165,0.8894385104449272
257,0.8868610187129461
214,0.8868024784681726
272,0.8853388132996518
102,0.885002198559955
236,0.8845714486742897
75,0.8845376966764035
211,0.884241192364689
286,0.8832674790231407
218,0.8831138350280568
249,0.8822877197104851
36,0.8818889910985501
54,0.8812731393709652
166,0.8810228174304361
228,0.8807938951202198
285,0.8776845751439026
84,0.8750963924077872
138,0.8741245514678984
270,0.8734754853205026
98,0.8703367317474906
224,0.8702293590572372
131,0.8700527967914113
279,0.8692757409380744
230,0.868114293922474
192,0.8671173891900199
188,0.8647599615813971
137,0.8603049578058392
222,0.8569462039904701
159,0.8559806866900593
223,0.8549790677237029
186,0.8486792730515532
193,0.8476483035863308
271,0.8459361291020453
219,0.845302359205958
6,0.8452097308745683
125,0.8436923936213477
263,0.8395764683019121
274,0.8373164365667264
202,0.8326099499295067
275,0.8296052080933992
160,0.8276817974747003
199,0.827107079898523
269,0.8197158741234867
72,0.8194760909423489
181,0.811952536426936
189,0.8031476135925011
128,0.8010223657865162
256,0.7992600466235179
88,0.7873645744010681
268,0.7832875275923781
172,0.7637104093388345
