,score
0,4.699857813921603
37,3.4825741441666707
8,2.8396160433738116
12,2.1475973706028295
17,1.9820474404710748
13,1.9216392764564427
4,1.6040776054853314
73,1.4183456699605939
22,1.344495992966509
46,1.2980198570548824
52,1.17202325474136
23,1.1092669185527182
28,1.1044098196733703
3,1.0046721017809757
42,0.9988813704791164
66,0.9982885213994666
14,0.9655909705147713
15,0.9393202399610198
38,0.9062582289912695
62,0.8989153319165738
93,0.8484248187305382
9,0.8304684502415602
11,0.7665686898277688
87,0.7542476617369405
180,0.7454451391280847
56,0.7451778759775801
16,0.7430811467791697
51,0.7410743774737365
78,0.7275850088993893
232,0.722117406555936
65,0.7130358036708851
164,0.702310980996939
130,0.6968008126076056
1,0.6862153323286402
94,0.6737181787518569
74,0.6725169871810253
104,0.6669027105894886
169,0.6659057651174866
81,0.6592858533844567
27,0.6493565194327334
198,0.6484225612167912
47,0.6465351900060774
50,0.6442914582747677
96,0.6287626800303976
61,0.6231697190192563
176,0.6202006552617276
20,0.6148745338218029
133,0.6146677704306153
273,0.6116492166715476
85,0.6103628168173233
281,0.609047496058976
114,0.6052937440011893
170,0.6047168594868565
83,0.6045778832364785
53,0.6036847066505083
115,0.5978619853958266
34,0.5972413412377412
103,0.5939620718559196
152,0.5918501554572956
55,0.5906994524238112
258,0.5902513409557213
113,0.5897480893522867
31,0.5888345242554074
24,0.5873509550878944
68,0.5864361678239094
195,0.5855941507337465
69,0.5855078926101042
43,0.5830025983006212
119,0.5824309107884372
91,0.5821514979448368
221,0.5819688239633968
239,0.580948728923155
154,0.5809338381088486
21,0.5804317991561024
107,0.5742976385822534
285,0.5742452233764144
190,0.5741594048457723
132,0.5718889726431093
209,0.570760909675739
110,0.5702024345386365
244,0.56886819375531
243,0.5685552861977308
64,0.5662003003956838
225,0.565272506906998
60,0.5651324855456936
118,0.5644015654682663
135,0.5643966551805227
161,0.5624272495489308
246,0.5614838361265567
80,0.5588148389498164
208,0.5568409192274377
99,0.5560866460654434
227,0.5560467543565782
89,0.5542840352061718
126,0.5533431855454449
58,0.5531149267905522
156,0.5526916845035396
276,0.5520491704940177
123,0.5501988310488107
196,0.5493272968728528
142,0.5486187115354488
157,0.5468627300910446
282,0.5468553912255492
134,0.5468491664589515
2,0.5449473155436965
197,0.5446200967418955
7,0.5435714277164534
57,0.5430773439994131
76,0.5414860052446803
86,0.5402684768217818
174,0.539632807445403
222,0.5395850312460843
148,0.5378674939194341
265,0.5376945428151823
26,0.5364988750117439
40,0.5354729470264961
147,0.5348318368811917
252,0.5342717206048644
184,0.5326861197252666
30,0.5326509260647563
187,0.5322046949985519
146,0.5308536086715547
144,0.5307208213219881
71,0.5307205944469313
207,0.5306356848431997
92,0.5301563441853328
67,0.530092459458354
194,0.529885028953647
