,score
CC1265,0.4251398605433197
PREG_ID_2601,0.42474033211061196
CC945,0.42463654462728123
AA1457,0.42454529783581846
CC1215,0.42452031263906226
CC1204,0.42428258397092294
AA1321,0.42417295023385315
AA1185,0.4240075084043506
CC1275,0.42363943585529434
CC1166,0.423431665708475
AA1179,0.42333514096051345
AA1159,0.42312294213603313
CC1238,0.42302805133251187
CC1232,0.42297059087335076
AA1145,0.42256413878820087
CC1196,0.4225434082597646
CC935,0.4222437861617927
AA155,0.42211403049459684
CC1164,0.4215353851431775
AA1127,0.42129916947645824
CC1259,0.42117621499760294
CC1193,0.4211165460226231
AA1560,0.4204356427840827
AA1485,0.4202968496263279
AA89,0.42028111608353885
AA1528,0.42003534963455236
AA1474,0.41897744717941593
CC1213,0.4186767615975235
CC1212,0.418119661255671
AA94,0.4179784041422178
CC1253,0.4178434719291669
CC1217,0.41776128720978056
AA1536,0.4176623372425481
CC1245,0.41746960791055837
CC941,0.4167351386761179
AA1131,0.4164674468289471
AA85,0.41510448460871036
CC925,0.41447979199130885
AA1460,0.41394846165754384
CC913,0.41392181801177663
CC940,0.4135057119920419
AA125,0.41148837257617654
AA1178,0.41119970338435236
CC1174,0.41098081078307847
mean_scl_Q4,0.4108830710274379
AA1461,0.4103539556345994
AA128,0.41031456955753437
CC1267,0.4100602031436892
CC1268,0.40998058192491926
CC922,0.40970848452409653
AA1477,0.40962168636040414
AA1143,0.40852323605929897
CC1250,0.4083662301863622
AA1548,0.40793481521067704
AA105,0.4078690965649484
CC1216,0.4075109709383263
AA1463,0.40652661492110315
AA1180,0.4059082628029553
AA1125,0.4056045384961808
AA1568,0.4052606374569634
AA138,0.40479309857894735
AA1153,0.4043906705796826
CC936,0.4037205583963028
AA1146,0.40357119920213097
AA1532,0.4035201732657051
AA1187,0.4034567293685882
CC1242,0.40305874146867815
AA1455,0.4026889660573021
AA1530,0.4020528001940918
AA1148,0.40167297902429244
AA1140,0.40101066846575306
CC1269,0.40099429613948345
AA1475,0.400960669584002
AA1555,0.4008331283787052
CC1272,0.4005193461878883
AA93,0.3995722473031322
CC1244,0.39929342446421695
CC937,0.3992644150721294
AA1305,0.39906956488034007
AA156,0.39883449862866077
CC1229,0.39763229415087575
AA1315,0.3974134966843911
AA1186,0.39685815630890203
AA1319,0.39679546918120556
AA1456,0.3960312873052712
CC1219,0.3958530632382231
AA122,0.3949411606478
CC958,0.39251583984702393
AA1576,0.3916203905373621
AA1157,0.3913237009100836
CC1220,0.38968071073927474
AA1144,0.38921152902536454
CC950,0.3888719405100754
AA1577,0.3887961262353879
AA1487,0.3887717488109739
AA1167,0.38726492248170763
CC1233,0.387198659409683
AA1488,0.38618744944946287
CC1264,0.3861116371710455
CC1278,0.3825749805977978
AA154,0.38030600075908055
CC1234,0.37758734973032887
CC1252,0.37755346496389885
AA1556,0.3767027462700622
AA1578,0.37613175676779764
CC1256,0.37549418470508966
AA1128,0.37511880798433417
CC1271,0.3743118725347032
CC919,0.3721152974459963
CC1255,0.3712896695928045
AA1130,0.3697563409016436
AA1189,0.3687947557328001
CC1251,0.36453783749728963
AA1574,0.3634718181716217
CC1262,0.36103791085683673
AA1324,0.3597877306761653
CC1274,0.35901107500769236
AA153,0.3586435048842989
AA111,0.35762021315
CC1246,0.35695168128763705
AA1575,0.3555349111233622
AA1191,0.33524030598526355
AA147,0.3312081113116882
AA131,0.30533023987272734
