,score
AA1482,13.857220345026649
AA1481,11.220819290542318
AA1479,11.219106658867574
AA1484,9.970325814652028
AA1561,9.667226892885862
AA1150,8.70070465216282
AA1483,8.400201809894622
CC1168,6.0480807015346345
AA1564,6.00946348790303
CC956,5.167963407774945
CC964,4.479792353067251
CC954,4.35216156592907
AA1468,4.127747491857727
AA1472,3.8523909877274716
AA1559,3.0972694412996953
AA1480,2.7510269933441798
AA1471,2.6173226142683816
CC1167,2.5833734317442745
AA1552,2.145237523820832
CC965,2.09084743202137
CC1073,1.5782337472181582
CC1171,1.5062330407411444
AA1470,1.4986006278116049
AA1553,1.4473040049692583
CC1072,1.385342489122222
CC1169,1.2190493152788044
AA1134,1.2167373977408427
CC969,1.211052846451938
CC1170,1.1413388455179203
CC1248,1.1139424582313013
CC962,1.024598670371316
AA1188,0.97474468146033
CC957,0.9696790505184906
CC918,0.9546989664007483
CC946,0.9252536279968423
CC961,0.9224396221723549
AA161,0.8422214373331064
CC1161,0.7825182704551937
CC1162,0.7679703064994018
CC970,0.7526149400711863
AA1462,0.7440786852855367
AA1464,0.691111465741666
AA1453,0.6829428967543437
CC960,0.6783010369587071
CC1208,0.6736112651816637
AA123,0.6601784737540987
AA1454,0.6118055828686488
AA1149,0.6056374490995613
AA117,0.6042376156884616
CC966,0.5991151297822208
AA1194,0.5380333963803997
AA127,0.528290944309592
AA160,0.5226972351317162
AA145,0.516806722
CC928,0.5080096507334633
CC968,0.49644270064609664
AA1558,0.4700352015920913
AA1138,0.46544819676502397
AA1554,0.4639835702418368
AA1476,0.46256409295916606
AA1298,0.45262048517000547
AA131,0.43701398947887654
AA1296,0.4326585536249317
AA154,0.4246865001774025
AA1187,0.42277498791395424
CC948,0.42019002565669783
AA1293,0.4113710166548897
CC1179,0.40958402329837773
AA130,0.40461115014199966
CC949,0.4033315450839484
CC1071,0.4012051295983333
CC953,0.4010092438460641
AA1473,0.39940325897314594
AA115,0.39690567428138007
CC1275,0.396722705008503
AA1190,0.3954882452084832
AA129,0.394030679
AA1151,0.3930675990279397
AA125,0.3929208563193032
AA111,0.39258604399249997
AA1140,0.383760935547837
CC1172,0.3804250567048723
AA1294,0.3774340274625499
AA128,0.37643310482281855
AA1459,0.37523476035649594
AA1139,0.3648634195249725
CC1245,0.36390680164021355
CC952,0.3600133197704621
AA1297,0.3576832120515635
AA101,0.35713197215542636
AA138,0.3537394255833333
AA1148,0.35166535359937434
AA1142,0.34819760485046425
CC1158,0.34736167452246863
AA1301,0.34448858297608825
AA1137,0.34090650813041856
CC912,0.3405063293567705
AA1486,0.3381874218098666
AA1135,0.33539268208605133
AA1141,0.3347698679885965
CC919,0.3342366555241463
AA121,0.33332842016911907
AA126,0.3275428890200001
CC927,0.32653355293414643
CC1160,0.3261783882381994
AA1124,0.32593500372974826
AA1318,0.32372429658434326
CC1201,0.3227384506949992
AA1549,0.3210609930349167
AA1322,0.31978015036382046
AA1556,0.3189103933527029
CC958,0.31750597267858194
CC1241,0.3164128943303678
CC1173,0.31524596858823206
AA1469,0.31493425620859555
AA144,0.314734936
CC1176,0.31450362079394
CC1225,0.31436657094761383
CC1177,0.31380427058543375
AA86,0.31255828773192207
CC1236,0.3123305810970659
CC1175,0.3121805523267265
CC1195,0.3109444903764001
CC967,0.3107224409470999
AA140,0.3107179360666666
AA1305,0.3107077158829899
AA118,0.30881898549546105
AA159,0.30863750980636173
AA142,0.3085369947777778
CC1207,0.30757423713325693
CC1156,0.306802097959818
AA134,0.3067707183942592
CC1265,0.3061864841833601
CC944,0.305818552103451
CC1226,0.30482823776345563
AA1147,0.3047757991157338
AA116,0.30469378088648513
CC1199,0.304199009761367
AA97,0.3029191585807018
CC1237,0.3015289085526028
CC1209,0.30079711013156624
CC1196,0.30057232920456595
AA1555,0.3005037673810639
AA1563,0.29971903046016357
AA103,0.29921799027142343
AA1126,0.2987825349855589
AA85,0.297990366341785
CC1267,0.2971185306056528
AA1465,0.2955989201206531
AA96,0.2943646836405841
CC951,0.29397079630377987
AA88,0.2931214298972837
CC917,0.2908529306151738
AA1129,0.2907297228638288
AA1328,0.2898353035317478
AA87,0.288809146496468
AA119,0.2881342760728435
AA1551,0.28803703293702837
CC1200,0.28684442996432924
PREG_ID_2601,0.28657399397691813
AA1527,0.2860128733145912
AA1136,0.2849489762233964
AA1546,0.2847348395790736
AA120,0.28465002916410265
AA152,0.2841674214225665
CC1277,0.2837239530594263
AA1557,0.2834195897371711
CC1269,0.2828276490329978
AA1189,0.28250982897726024
CC924,0.2823958448734909
CC1224,0.28217068111757077
AA1533,0.28202449952470493
AA105,0.28195445815897424
CC920,0.2811337763892784
AA1183,0.280520338342761
AA95,0.2803991653953918
AA1185,0.2793250737491774
AA1302,0.278888500440301
AA1323,0.2786746149994602
AA112,0.2785437075630385
AA1300,0.2783960793739338
CC1270,0.2780636558942551
AA1536,0.27805710390224875
CC910,0.2780418559219902
CC1260,0.2774526345889589
AA1160,0.2750167533863514
AA162,0.27497645773034973
AA1577,0.27471793851738724
CC1210,0.2743586520883559
AA93,0.27372465957660536
AA98,0.2736587512860566
AA1180,0.27355683625895366
AA1528,0.27350234624536485
AA1467,0.273420423808555
CC959,0.27329406203974344
CC1274,0.2724529574811084
AA1181,0.2724231108186026
AA1133,0.27149945166675565
CC1192,0.271247923575197
CC1227,0.27119240207476136
AA1545,0.2704492380638982
AA122,0.2704012801022421
CC945,0.26962116150962884
AA1570,0.2695959975448184
AA1166,0.2695897924347014
CC1228,0.2695801414552857
AA1172,0.26943451412994696
CC1203,0.26942885220415314
AA146,0.269121647
CC1157,0.26899992263595107
AA1179,0.26874696040893503
CC936,0.26833027237401713
AA1303,0.26828527154830284
CC1261,0.26826224449411873
AA1132,0.26817722300214947
AA1566,0.2680717818543566
CC1273,0.2678536234251656
AA1174,0.2677985428314106
CC1258,0.2675740553740347
AA1182,0.26742834991715364
AA114,0.26720532559771043
AA1569,0.2670977953336477
CC1220,0.26709475679809047
AA1547,0.26706016188829923
CC1244,0.2669726682427907
AA1539,0.2664911834033435
AA1534,0.26631855064164367
CC1163,0.2662232516732386
AA1573,0.2654533346645112
AA1531,0.2652511700668187
AA1127,0.2651197483797207
AA1460,0.2650309227723276
AA1535,0.26494955945775106
AA1144,0.26490258069450867
CC1206,0.26481854495408397
AA1176,0.26462441315807367
CC1215,0.2642595184817919
CC1211,0.2642458444295891
CC1213,0.2642154848432073
AA1177,0.2641870138530709
AA1530,0.2636708358998477
AA1550,0.2636054216820842
AA1568,0.26350379770107435
AA102,0.2634586017990828
AA110,0.26263108048870976
AA104,0.26241346309938074
CC1174,0.26231681942758706
AA1315,0.26196864853761015
CC1231,0.26173523224763195
CC1074,0.26159762482132276
CC925,0.26139182662538935
CC1247,0.2608923333595615
CC1216,0.26085899819287894
CC1272,0.26060936805510604
AA1579,0.2605762168152746
CC914,0.26057035764622594
CC1194,0.2604894527519934
AA1567,0.26048728931003184
AA1175,0.25989464294235753
AA108,0.2598675477919143
CC1166,0.25970019643658476
CC1181,0.2594584050322262
CC1240,0.25867994901812275
CC911,0.258664045694663
AA1532,0.25821050663970946
CC1197,0.2581732551441293
CC1212,0.25808455558954574
AA1463,0.2580726884057158
CC1180,0.2579241722068964
AA1143,0.25787783889720983
AA1548,0.257733161627455
AA1304,0.2577274107817221
AA1477,0.25755736599463996
AA1184,0.2573289775548091
AA1131,0.2572474035393116
AA1173,0.2572124127368745
CC1219,0.25676724325439215
AA109,0.256756463080112
CC1178,0.2566612461678849
CC950,0.25662749734447693
CC1164,0.256595105277835
AA1162,0.25611509494797946
CC1243,0.2559709934928378
AA1571,0.25592995142181135
AA1295,0.25589759560341285
AA1320,0.2556078728247901
CC1214,0.255555733076268
AA157,0.255399830624849
CC926,0.2551672442678977
CC921,0.25465222823313904
CC1193,0.25464977162438734
CC1165,0.2543796601926464
AA1540,0.253690647605296
CC1276,0.25360778028123737
CC1229,0.2534734406037984
