,features,coef
169,AA1472,-0.007891992725832535
170,AA1473,0.0014323534282955786
171,AA1474,0.001291772814346709
172,AA1475,-0.008432363298143085
173,AA1476,0.011649338629672382
174,AA1477,-0.010856164863243981
175,AA1478,-0.01607313834300099
176,AA1479,0.006720495115014425
177,AA1480,-0.007494084011090609
178,AA1481,-0.016307221354155733
179,AA1482,-0.0225976632384554
180,AA1483,-0.024578604246596126
181,AA1484,-0.0029440339656228633
182,AA1485,0.0045980129934278195
183,AA1486,-0.0021232972782117016
184,AA1487,0.009446120257972384
185,AA1488,-0.015129429357680423
186,AA1527,0.0027291844411743635
187,AA1528,0.0005046837520247885
188,AA1529,0.0019343554756616555
189,AA1530,0.0005124626849717802
190,AA1531,0.0052623121959381
191,AA1532,0.0029200304397299045
192,AA1533,-0.009443675196269584
193,AA1534,-0.0073985227787024144
194,AA1535,0.008534342900069143
195,AA1536,-0.001650321461851666
196,AA1537,0.0013084786075125703
197,AA1538,0.009962145281562761
198,AA1539,-0.008640787131185292
199,AA1540,-0.0006713465997402548
200,AA1541,-0.001307705294761356
201,AA1545,0.0022697770509835617
202,AA1546,0.005094116591429794
203,AA1547,-0.007694140621073769
204,AA1548,0.0030479401013326665
205,AA1549,0.0005160807512411191
206,AA1550,0.007131344102778578
207,AA1551,0.010043271961287967
208,AA1552,0.022612414679024397
209,AA1553,0.008193441329400494
210,AA1554,-0.0004823606115698922
211,AA1555,0.00065969407072426
212,AA1556,-0.008423526380468444
213,AA1557,-0.018335123443696963
214,AA1558,0.016231087950253645
215,AA1559,-0.008450021635793985
216,AA1560,0.02208030359727405
217,AA1561,0.00247886463723762
218,AA1562,0.002485616741044493
219,AA1563,0.014124865778227039
220,AA1564,-0.02113604736344177
221,AA1565,-0.005038298769923808
222,AA1566,-0.007514418448964649
223,AA1567,0.0009311296622304204
224,AA1568,-0.0037732962114980896
225,AA1569,-0.0033524083445178616
226,AA1570,-0.005337334998376141
227,AA1571,-0.0023401423968367236
228,AA1572,-0.0040522064408343005
229,AA1573,0.004260862811672171
230,AA1574,0.0026223244287576592
231,AA1575,-0.0024994571321443693
232,AA1576,0.00419567965229814
233,AA1577,0.008079400721447291
234,AA1578,0.001972754557610261
235,AA1579,0.00348721260646268
236,CC909,0.003562801319508452
237,CC910,-0.0012834735735095032
238,CC911,0.006704257285225957
239,CC912,-0.0021593626640156087
240,CC913,-0.0017720044314549627
241,CC914,0.00019995142682202875
242,CC915,-0.007690278353889274
243,CC917,0.0162149186494558
244,CC918,0.006484977580077853
245,CC919,-0.005010587912548455
246,CC920,-0.0013524456043226734
247,CC921,0.002523305312631138
248,CC922,0.0031012661385068883
249,CC923,-0.005906080233972626
250,CC924,0.003308676284598269
251,CC925,-0.004410448748151143
252,CC926,-0.012251838202087204
253,CC927,-0.007085186162201387
254,CC928,0.004776178387997118
255,CC929,-0.0018273807324263053
256,CC935,0.0011399087549706021
257,CC936,-0.0007545761783048728
258,CC937,0.0010511312412132164
259,CC940,-0.009542135189915476
260,CC941,0.004900238460341969
261,CC942,-0.004294281359881791
262,CC943,0.0057982295142225875
263,CC944,-0.00012366750172199234
264,CC945,0.00793085700571724
265,CC946,0.0011073834566107984
266,CC948,0.00340365945760473
267,CC949,-0.0016251025422887085
268,CC950,0.0017323520714043255
269,CC951,0.0003884120778135953
270,CC952,-0.002467274527064775
271,CC953,0.0026362125035201854
272,CC954,0.00041783993114259937
273,CC956,0.004711574749549716
274,CC957,-0.005224275550701572
275,CC958,-0.005520703642242734
276,CC959,0.006722538947734553
277,CC960,0.007465423027196829
278,CC961,-0.026546603410942615
279,CC962,0.032837602667923654
280,CC964,-0.0004766899682132255
281,CC965,0.00727351897443287
282,CC966,-0.0011208466499469292
283,CC967,0.0002932504340331689
284,CC968,-0.007239937619941388
285,CC969,-0.0007361465870290638
286,CC970,-0.0060174868611802676
287,CC1067,-0.0006195012333980866
288,CC1068,-0.000619501233398091
289,CC1069,0.0007859794730996133
290,CC1070,-0.012506686322412431
291,CC1071,0.00711743620585083
292,CC1072,0.014360492409401942
293,CC1073,0.007582720154948038
294,CC1074,-0.0016024205745538036
295,CC1156,-0.0012183116090379639
296,CC1157,0.005846182994062559
297,CC1158,0.00025836530108693445
298,CC1159,-0.0034169857437401224
299,CC1160,-0.008724564482481531
300,CC1161,0.004255999345769584
301,CC1162,0.019353382353746437
302,CC1163,-0.0037519795484222012
303,CC1164,0.004262074830568964
304,CC1165,-0.003943632448178461
305,CC1166,-0.0001835143353840947
306,CC1167,0.0173711244365269
307,CC1168,-0.014026284046388822
308,CC1169,0.0032195610933684954
309,CC1170,0.011217479902799985
310,CC1171,0.02475206762967212
311,CC1172,-0.0033835438026977313
312,CC1173,-0.0033467728020306073
313,CC1174,-0.010311514160232339
314,CC1175,0.005429093282694145
315,CC1176,0.0046485521735499
316,CC1177,0.0006158060179414773
317,CC1178,-0.0033752853646010434
318,CC1179,-0.0015291205159826187
319,CC1180,-0.005053685671258981
320,CC1181,-0.002215138186210929
321,CC1192,-0.006659284701236149
322,CC1193,0.0013216335021307684
323,CC1194,-0.002793297067937224
324,CC1195,0.004912766018833503
325,CC1196,0.0015211366932918755
326,CC1197,-0.0030911511673407557
327,CC1198,0.004840825597697535
328,CC1199,0.002069079905523346
329,CC1200,-0.007335247110192396
330,CC1201,0.0048818884811898
331,CC1202,-0.0018579955429643474
332,CC1203,-0.0017372373176392996
333,CC1204,-0.0034386155176697663
334,CC1205,0.002357498883208826
335,CC1206,0.008031307887697185
336,CC1207,0.002174847410536927
337,CC1208,-0.004298138155205133
338,CC1209,-0.001295275321407883
339,CC1210,0.004614454805103094
340,CC1211,0.0014884505290493968
341,CC1212,-0.002307341190911576
342,CC1213,-0.005631306194895283
343,CC1214,-0.0070154224914065234
344,CC1215,0.00011772772317207624
345,CC1216,0.013262022876153343
346,CC1217,-0.002960548567053915
347,CC1218,-4.4429960916876794e-05
348,CC1219,0.002128858416967208
349,CC1220,-0.008935788960502391
350,CC1224,0.0034057091284085943
351,CC1225,-0.0012628437372857423
352,CC1226,-0.001572073598679778
353,CC1227,0.004889451185053286
354,CC1228,0.00044281665275288165
355,CC1229,0.0055150508789960735
356,CC1230,0.0013531084272981496
357,CC1231,-0.008690822795457966
358,CC1232,0.010541348994060257
359,CC1233,0.0023948258893198996
360,CC1234,-0.008196585033272856
361,CC1235,0.01094694738280454
362,CC1236,-0.0065063730119924255
363,CC1237,0.0005670054703471651
364,CC1238,0.0016961144896002868
365,CC1239,-0.0016886079135626855
366,CC1240,0.00253991528460703
367,CC1241,-0.006175296025233142
368,CC1242,0.006077586235535908
369,CC1243,-0.0019761782822307053
370,CC1244,-0.004811451428662751
371,CC1245,-0.00638693643645664
372,CC1246,0.009758866230065694
373,CC1247,0.01370782657475228
374,CC1248,0.0064405568089071445
375,CC1250,0.0045606811651232836
376,CC1251,0.00883909357957922
377,CC1252,-0.007982282828302916
378,CC1253,-0.010289339227796523
379,CC1254,-0.0029190059349796073
380,CC1255,-0.0017413343396718729
381,CC1256,-0.008646118907530977
382,CC1257,-0.0030412188743791204
383,CC1258,-0.004361053154926472
384,CC1259,0.006666403394797172
385,CC1260,-0.001639365559359944
386,CC1261,0.001156088665596168
387,CC1262,-0.01267039562900268
388,CC1263,0.010527409119902374
389,CC1264,0.005739269551906501
390,CC1265,0.008035636266209093
391,CC1266,0.010532720439571692
392,CC1267,0.0028387872056228943
393,CC1268,0.0030468249519286592
394,CC1269,-0.01037516518899127
395,CC1270,-0.0037874513317358747
396,CC1271,-0.0075728427972204795
397,CC1272,-0.007340296459134064
398,CC1273,0.0008551864526278249
399,CC1274,0.0030771824069405953
400,CC1275,-0.005192008003308264
401,CC1276,0.0021370974141293286
402,CC1277,-0.005012128536061025
403,CC1278,0.002576267888391684
404,AA99,0.00648542210927254
405,AA105,0.0001232607136608954
406,AA111,-0.0011383144287806391
407,AA117,0.00593120864712131
408,AA123,0.0056751406773490574
409,AA129,-0.01159932046362149
410,AA135,0.002439075417924414
411,AA141,0.003110783845407919
412,AA163,-0.004842399379890632
413,AA1128,-0.0018244553509622825
414,AA1129,-0.004327550567848933
415,AA1130,0.0021274354549374397
416,AA1131,0.004989747316002045
417,AA1161,-0.0046951272382759705
418,AA1162,-0.003693607857511552
419,AA1163,0.007820727019655582
420,AA1164,-0.008481818760804973
